env,stage,pass,tile_x,tile_y,removal_mean_um,removal_std_um,total_ra_um,total_rz_um,fine_ra_um,fine_rz_um,waviness_std_um,scratch_mean_um,scratch_max_um,clearcoat_min_um,under_fraction,over_fraction,coverage_fraction,base_micro_ra_um,base_micro_rz_um,individual_scratch_initial_max_um,mar_density_mean,mar_severity_initial_mean,mar_severity_remaining_mean,q_mar_mean,profile_gu
1,initial,0,0,0,0.0,0.0,0.1037994197269751,0.5951971348365894,0.09689732462031987,0.5617210586252859,0.0,0.034124335941889565,0.7108463191982041,41.99847172775601,0.0,0.0,0.0,0.0731708651766398,0.3234833402367552,0.7281715730658415,0.0,0.0,0.0,1.0,39.08114518096038
1,initial,0,0,1,0.0,0.0,0.10471102589735329,0.5632663593181557,0.09506454009671486,0.5320764116437813,0.0,0.020574471879617,0.7400227998738931,42.01447126702826,0.0,0.0,0.0,0.07645385664859954,0.2969453438862298,0.7291126781492935,0.0,0.0,0.0,1.0,25.488093467961775
1,initial,0,0,2,0.0,0.0,0.06569480061622043,0.23764332436248936,0.05672906025560486,0.24206793021443662,0.0,0.0,0.0,42.73497394092989,0.0,0.0,0.0,0.06569480061622043,0.23764332436248936,2.7373597427056517e-157,0.0,0.0,0.0,1.0,78.0
1,initial,0,0,3,0.0,0.0,0.07935596701406712,0.307522265188623,0.06739301736868053,0.2818986617487455,0.0,0.0,0.0,42.714598916565954,0.0,0.0,0.0,0.07935596701406712,0.307522265188623,4.0870454240394477e-69,0.0,0.0,0.0,1.0,78.0
1,initial,0,0,4,0.0,0.0,0.09115846698639483,0.3116746609993312,0.07098746071069467,0.25218778261923575,0.0,0.0,0.0,42.49208651125478,0.0,0.0,0.0,0.09115846698639483,0.3116746609993312,6.776475801605187e-43,0.0,0.0,0.0,1.0,76.06488217109074
1,initial,0,1,0,0.0,0.0,0.051960658869127894,0.2505747745518984,0.047758686999289424,0.23009729742340215,0.0,0.0,0.0,41.935733589802474,0.0,0.0,0.0,0.05194405551550192,0.25057664875626534,0.005928338025434329,0.0,0.0,0.0,1.0,78.0
1,initial,0,1,1,0.0,0.0,0.10072122852330632,0.37112645745544437,0.08081200443620645,0.33523807544317435,0.0,0.0015808566574257393,0.3639499674136914,41.94044594826943,0.0,0.0,0.0,0.09957298239533982,0.4112208600547739,0.3535923511806445,0.0,0.0,0.0,1.0,25.494628138453177
1,initial,0,1,2,0.0,0.0,0.07886665814696775,0.34996172299241113,0.07193322890860782,0.3231805119957829,0.0,0.0,0.0,42.29330400305892,0.0,0.0,0.0,0.07886665814696775,0.34996172299241113,1.3580590826777477e-157,0.0,0.0,0.0,1.0,78.0
1,initial,0,1,3,0.0,0.0,0.05005164029723102,0.2204907379302434,0.04731087360545363,0.21133760541680646,0.0,0.0,0.0,42.10069935667796,0.0,0.0,0.0,0.05005164029723102,0.2204907379302434,5.06114198685781e-27,0.0,0.0,0.0,1.0,78.0
1,initial,0,1,4,0.0,0.0,0.13184627573811494,0.6478899358812703,0.11208882250450537,0.5740260691123337,0.0,0.03800455850210183,0.8161229747582153,41.94778225064606,0.0,0.0,0.0,0.08363066794396051,0.394167253132079,0.8643850404182217,0.0,0.0,0.0,1.0,42.0419879053521
1,initial,0,2,0,0.0,0.0,0.08142086297385594,0.3403736559443227,0.07377812105379039,0.3050657219393587,0.0,0.0,0.0,42.33100738171974,0.0,0.0,0.0,0.08142086292814021,0.3403736563517128,1.1438288096118003e-07,0.0,0.0,0.0,1.0,77.74957437690026
1,initial,0,2,1,0.0,0.0,0.06512074504535788,0.2688994225367551,0.06279519971569049,0.2580142688909166,0.0,0.0,0.0,42.19275704172073,0.0,0.0,0.0,0.06512074504897042,0.26889942254141247,5.706292501940877e-10,0.0,0.0,0.0,1.0,78.0
1,initial,0,2,2,0.0,0.0,0.07143183307733286,0.2805846842688622,0.06479359332755656,0.2687899529526112,0.0,0.0,0.0,42.0906190448929,0.0,0.0,0.0,0.07143183307734277,0.28058468426886995,4.299519557023734e-12,0.0,0.0,0.0,1.0,78.0
1,initial,0,2,3,0.0,0.0,0.07723750427629714,0.3100557100894332,0.06605972096327693,0.2597903021828527,0.0,0.0,0.0,41.879841162883636,0.0,0.0,0.0,0.07723750427629714,0.3100557100894332,2.2381954675633433e-27,0.0,0.0,0.0,1.0,78.0
1,initial,0,2,4,0.0,0.0,0.1471538009179598,1.0878288060516788,0.12632856151339472,0.6872439246032758,0.0,0.06046844033651972,0.8402697421884039,41.56680864919776,0.0,0.0,0.0,0.07408841257733281,0.4310237489616566,0.8861687656550806,0.0,0.0,0.0,1.0,40.793914696655506
1,initial,0,3,0,0.0,0.0,0.10502049655097231,0.5361291501950928,0.09488977605972229,0.4866207598865641,0.0,0.025860281308896803,0.880790333299985,42.54904002978784,0.0,0.0,0.0,0.07488369472777062,0.33717485645140366,0.8640004545522887,0.0,0.0,0.0,1.0,25.487590225555806
1,initial,0,3,1,0.0,0.0,0.14352217095161465,0.8713286960167789,0.13751095766707133,0.8662117136861915,0.0,0.05838900949715243,1.0685247698475782,41.703482185588186,0.0,0.0,0.0,0.06383401685599555,0.2713062689905492,1.1215965548292013,0.0,0.0,0.0,1.0,40.51173766043396
1,initial,0,3,2,0.0,0.0,0.17811227391457993,0.7125855457969837,0.17003816036617414,0.6790327527378469,0.0,0.08343190815688174,1.1371762693579919,41.70256805999671,0.0,0.0,0.0,0.06598892715088794,0.2517257752694163,1.134595498458843,0.0,0.0,0.0,1.0,25.382158748204816
1,initial,0,3,3,0.0,0.0,0.08556814289721075,0.4022291730140558,0.07951685601571354,0.40813635200777726,0.0,0.014253239321101735,0.7806559420412703,41.88786646813332,0.0,0.0,0.0,0.07194155118810439,0.34709244586399657,0.9316356401554089,0.0,0.0,0.0,1.0,53.364337432931464
1,initial,0,3,4,0.0,0.0,0.22625934475186682,1.1233777088741002,0.21812986885323152,1.1169317902186107,0.0,0.12618684463668572,1.3283395484774752,41.506863762200695,0.0,0.0,0.0,0.05281739007891252,0.23153357992437307,1.477084131542438,0.0,0.0,0.0,1.0,40.14336617023912
1,initial,0,4,0,0.0,0.0,0.09532940156170355,0.4552208869525385,0.08801300895872982,0.4457873514594218,0.0,0.030353765311398117,0.5607640891557131,41.71943696236028,0.0,0.0,0.0,0.05966521220145205,0.2428205418350139,0.615934048635242,0.0,0.0,0.0,1.0,47.532382002221894
1,initial,0,4,1,0.0,0.0,0.0611318626714952,0.2625999746563264,0.057621752088272006,0.24247572531201467,0.0,0.0,0.0,41.474676211578505,0.0,0.0,0.0,0.0611318626714952,0.26259997465632634,1.683392124508209e-17,0.0,0.0,0.0,1.0,78.0
1,initial,0,4,2,0.0,0.0,0.11283260278340465,0.5285966582128496,0.10125926699634952,0.4759334893523203,0.0,0.03620269236019664,0.9918845855188084,41.58783175267909,0.0,0.0,0.0,0.06141626652070211,0.24125331079904316,1.130271705946552,0.0,0.0,0.0,1.0,48.5893920178879
