env,control_step,substep,force_sensor_raw_n,force_sensor_filt_n,force_model_n,force_used_n,force_cmd_n,pad_gap_m,pad_in_patch,normal_alignment_error_deg,sensor_fault,hard_latched_before,hard_latched_after,latch_event,parent_force_action,executed_force_action,executed_feed_action,geometry_risk,force_cap_action,predictive_force_cap_action,predicted_force_n,shield_force_command_n,shield_feed_command_mm_s,observed_force_mean_n,observed_force_delta_n,shield_mode,surface_kind,direction_mode,surface_profile,profile_seed
3,573,3,6.271013259887695,6.2675042152404785,6.589516639709473,6.2675042152404785,6.292526721954346,-0.0008278489112854004,1,0.1266688108444214,0,0,0,0,1.0,0.2968311607837677,-1.0,0.5691576225089094,0.29683115984381636,1.0,6.623815428465605,6.29252713247327,6.35,6.399785995483398,0.1120147779583931,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
1,573,4,5.620481967926025,5.972694396972656,6.578983783721924,5.972694396972656,6.292633533477783,-0.0008172392845153809,1,0.12354069948196411,0,0,0,0,0.9719076752662659,0.29689261317253113,-1.0,0.5691221221234604,0.2968926004555317,1.0,6.330612301826477,6.2926336336296185,6.35,6.3306121826171875,-0.02490377426147461,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,573,4,6.316519737243652,6.2920122146606445,6.592318534851074,6.2920122146606445,6.292526721954346,-0.0008265674114227295,1,0.1266688108444214,0,0,0,0,1.0,0.2968311607837677,-1.0,0.5691576225089094,0.29683115984381636,1.0,6.623815428465605,6.29252713247327,6.35,6.399785995483398,0.1120147779583931,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,573,4,6.316519737243652,6.2920122146606445,6.592318534851074,6.2920122146606445,6.292526721954346,-0.0008265674114227295,1,0.1266688108444214,0,0,0,0,1.0,0.2968311607837677,-1.0,0.5691576225089094,0.29683115984381636,1.0,6.623815428465605,6.29252713247327,6.35,6.399785995483398,0.1120147779583931,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
1,573,5,5.873993873596191,5.923344135284424,6.63564395904541,5.923344135284424,6.292633533477783,-0.0008192658424377441,1,0.12194657325744629,0,0,0,0,0.9719076752662659,0.29689261317253113,-1.0,0.5691221221234604,0.2968926004555317,1.0,6.330612301826477,6.2926336336296185,6.35,6.3306121826171875,-0.02490377426147461,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,573,5,6.343069553375244,6.317541122436523,6.589791297912598,6.317541122436523,6.292526721954346,-0.0008254349231719971,1,0.12820425629615784,0,0,0,0,1.0,0.2968311607837677,-1.0,0.5691576225089094,0.29683115984381636,1.0,6.623815428465605,6.29252713247327,6.35,6.399785995483398,0.1120147779583931,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,573,5,6.343069553375244,6.317541122436523,6.589791297912598,6.317541122436523,6.292526721954346,-0.0008254349231719971,1,0.12820425629615784,0,0,0,0,1.0,0.2968311607837677,-1.0,0.5691576225089094,0.29683115984381636,1.0,6.623815428465605,6.29252713247327,6.35,6.399785995483398,0.1120147779583931,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
1,574,0,6.222283363342285,6.072813987731934,6.655567169189453,6.072813987731934,6.291966438293457,-0.0008227825164794922,1,0.12194657325744629,0,0,0,0,0.9375145435333252,0.2965078055858612,-1.0,0.5693444609618253,0.29650779803537775,1.0,6.1969006061553955,6.291966617114523,6.35,6.196900367736816,-0.1337118148803711,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,574,0,6.347960948944092,6.332751274108887,6.585221767425537,6.332751274108887,6.291858196258545,-0.0008242428302764893,1,0.12820425629615784,0,0,0,0,0.947335958480835,0.29644516110420227,-1.0,0.5693806511570161,0.29644516356810424,1.0,6.303095817565918,6.291858046528952,6.35,6.303095817565918,-0.09669017791748047,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,574,0,6.347960948944092,6.332751274108887,6.585221767425537,6.332751274108887,6.291858196258545,-0.0008242428302764893,1,0.12820425629615784,0,0,0,0,0.947335958480835,0.29644516110420227,-1.0,0.5693806511570161,0.29644516356810424,1.0,6.303095817565918,6.291858046528952,6.35,6.303095817565918,-0.09669017791748047,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
1,574,1,6.417559623718262,6.245186805725098,6.642900466918945,6.245186805725098,6.291966438293457,-0.000827401876449585,1,0.1251145452260971,0,0,0,0,0.9375145435333252,0.2965078055858612,-1.0,0.5693444609618253,0.29650779803537775,1.0,6.1969006061553955,6.291966617114523,6.35,6.196900367736816,-0.1337118148803711,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,574,1,6.339809894561768,6.336280822753906,6.581172466278076,6.336280822753906,6.291858196258545,-0.0008229613304138184,1,0.1297215223312378,0,0,0,0,0.947335958480835,0.29644516110420227,-1.0,0.5693806511570161,0.29644516356810424,1.0,6.303095817565918,6.291858046528952,6.35,6.303095817565918,-0.09669017791748047,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,574,1,6.339809894561768,6.336280822753906,6.581172466278076,6.336280822753906,6.291858196258545,-0.0008229613304138184,1,0.1297215223312378,0,0,0,0,0.947335958480835,0.29644516110420227,-1.0,0.5693806511570161,0.29644516356810424,1.0,6.303095817565918,6.291858046528952,6.35,6.303095817565918,-0.09669017791748047,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
1,574,2,6.462897300720215,6.354042053222656,6.616062164306641,6.354042053222656,6.291966438293457,-0.00083199143409729,1,0.1251145452260971,0,0,0,0,0.9375145435333252,0.2965078055858612,-1.0,0.5693444609618253,0.29650779803537775,1.0,6.1969006061553955,6.291966617114523,6.35,6.196900367736816,-0.1337118148803711,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,574,2,6.3251519203186035,6.330716133117676,6.578991413116455,6.330716133117676,6.291858196258545,-0.0008217692375183105,1,0.12820425629615784,0,0,0,0,0.947335958480835,0.29644516110420227,-1.0,0.5693806511570161,0.29644516356810424,1.0,6.303095817565918,6.291858046528952,6.35,6.303095817565918,-0.09669017791748047,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,574,2,6.3251519203186035,6.330716133117676,6.578991413116455,6.330716133117676,6.291858196258545,-0.0008217692375183105,1,0.12820425629615784,0,0,0,0,0.947335958480835,0.29644516110420227,-1.0,0.5693806511570161,0.29644516356810424,1.0,6.303095817565918,6.291858046528952,6.35,6.303095817565918,-0.09669017791748047,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
1,574,3,6.402385711669922,6.378213882446289,6.592820167541504,6.378213882446289,6.291966438293457,-0.000836104154586792,1,0.1266688108444214,0,0,0,0,0.9375145435333252,0.2965078055858612,-1.0,0.5693444609618253,0.29650779803537775,1.0,6.1969006061553955,6.291966617114523,6.35,6.196900367736816,-0.1337118148803711,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,574,3,6.316462993621826,6.323589324951172,6.578693866729736,6.323589324951172,6.291858196258545,-0.0008205175399780273,1,0.1297215223312378,0,0,0,0,0.947335958480835,0.29644516110420227,-1.0,0.5693806511570161,0.29644516356810424,1.0,6.303095817565918,6.291858046528952,6.35,6.303095817565918,-0.09669017791748047,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,574,3,6.316462993621826,6.323589324951172,6.578693866729736,6.323589324951172,6.291858196258545,-0.0008205175399780273,1,0.1297215223312378,0,0,0,0,0.947335958480835,0.29644516110420227,-1.0,0.5693806511570161,0.29644516356810424,1.0,6.303095817565918,6.291858046528952,6.35,6.303095817565918,-0.09669017791748047,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
1,574,4,6.315985679626465,6.347099781036377,6.581995010375977,6.347099781036377,6.291966438293457,-0.0008388161659240723,1,0.12194657325744629,0,0,0,0,0.9375145435333252,0.2965078055858612,-1.0,0.5693444609618253,0.29650779803537775,1.0,6.1969006061553955,6.291966617114523,6.35,6.196900367736816,-0.1337118148803711,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,574,4,6.315406799316406,6.319498062133789,6.579231262207031,6.319498062133789,6.291858196258545,-0.0008192658424377441,1,0.1251145452260971,0,0,0,0,0.947335958480835,0.29644516110420227,-1.0,0.5693806511570161,0.29644516356810424,1.0,6.303095817565918,6.291858046528952,6.35,6.303095817565918,-0.09669017791748047,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,574,4,6.315406799316406,6.319498062133789,6.579231262207031,6.319498062133789,6.291858196258545,-0.0008192658424377441,1,0.1251145452260971,0,0,0,0,0.947335958480835,0.29644516110420227,-1.0,0.5693806511570161,0.29644516356810424,1.0,6.303095817565918,6.291858046528952,6.35,6.303095817565918,-0.09669017791748047,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
1,574,5,6.255335330963135,6.301217555999756,6.582841873168945,6.301217555999756,6.291966438293457,-0.0008414387702941895,1,0.12820425629615784,0,0,0,0,0.9375145435333252,0.2965078055858612,-1.0,0.5693444609618253,0.29650779803537775,1.0,6.1969006061553955,6.291966617114523,6.35,6.196900367736816,-0.1337118148803711,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,574,5,6.312633037567139,6.316065788269043,6.579717636108398,6.316065788269043,6.291858196258545,-0.0008183121681213379,1,0.1312212347984314,0,0,0,0,0.947335958480835,0.29644516110420227,-1.0,0.5693806511570161,0.29644516356810424,1.0,6.303095817565918,6.291858046528952,6.35,6.303095817565918,-0.09669017791748047,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,574,5,6.312633037567139,6.316065788269043,6.579717636108398,6.316065788269043,6.291858196258545,-0.0008183121681213379,1,0.1312212347984314,0,0,0,0,0.947335958480835,0.29644516110420227,-1.0,0.5693806511570161,0.29644516356810424,1.0,6.303095817565918,6.291858046528952,6.35,6.303095817565918,-0.09669017791748047,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
1,575,0,6.230973243713379,6.266095161437988,6.5897216796875,6.266095161437988,6.2913103103637695,-0.000843733549118042,1,0.1266688108444214,0,0,0,0,1.0,0.2961292564868927,-1.0,0.5695631881942803,0.29612924623119896,1.0,6.455487012863159,6.291310435417159,6.35,6.2830963134765625,0.08619546890258789,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,575,0,6.317522048950195,6.316793918609619,6.580190658569336,6.316793918609619,6.291192531585693,-0.0008173286914825439,1,0.1266688108444214,0,0,0,0,0.9873238801956177,0.29606133699417114,-1.0,0.5696024206991641,0.29606134643043036,1.0,6.373259904794395,6.291192737902508,6.35,6.326484203338623,0.023387910798192024,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,575,0,6.317522048950195,6.316793918609619,6.580190658569336,6.316793918609619,6.291192531585693,-0.0008173286914825439,1,0.1266688108444214,0,0,0,0,0.9873238801956177,0.29606133699417114,-1.0,0.5696024206991641,0.29606134643043036,1.0,6.373259904794395,6.291192737902508,6.35,6.326484203338623,0.023387910798192024,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
1,575,1,6.2365403175354,6.251317977905273,6.597233772277832,6.251317977905273,6.2913103103637695,-0.0008458197116851807,1,0.12354069948196411,0,0,0,0,1.0,0.2961292564868927,-1.0,0.5695631881942803,0.29612924623119896,1.0,6.455487012863159,6.291310435417159,6.35,6.2830963134765625,0.08619546890258789,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,575,1,6.320357322692871,6.318575859069824,6.579833984375,6.318575859069824,6.291192531585693,-0.0008161067962646484,1,0.12820425629615784,0,0,0,0,0.9873238801956177,0.29606133699417114,-1.0,0.5696024206991641,0.29606134643043036,1.0,6.373259904794395,6.291192737902508,6.35,6.326484203338623,0.023387910798192024,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,575,1,6.320357322692871,6.318575859069824,6.579833984375,6.318575859069824,6.291192531585693,-0.0008161067962646484,1,0.12820425629615784,0,0,0,0,0.9873238801956177,0.29606133699417114,-1.0,0.5696024206991641,0.29606134643043036,1.0,6.373259904794395,6.291192737902508,6.35,6.326484203338623,0.023387910798192024,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
1,575,2,6.261714935302734,6.256516456604004,6.602399826049805,6.256516456604004,6.2913103103637695,-0.0008479952812194824,1,0.1251145452260971,0,0,0,0,1.0,0.2961292564868927,-1.0,0.5695631881942803,0.29612924623119896,1.0,6.455487012863159,6.291310435417159,6.35,6.2830963134765625,0.08619546890258789,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,575,2,6.319724082946777,6.319149971008301,6.579281806945801,6.319149971008301,6.291192531585693,-0.0008151233196258545,1,0.12820425629615784,0,0,0,0,0.9873238801956177,0.29606133699417114,-1.0,0.5696024206991641,0.29606134643043036,1.0,6.373259904794395,6.291192737902508,6.35,6.326484203338623,0.023387910798192024,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,575,2,6.319724082946777,6.319149971008301,6.579281806945801,6.319149971008301,6.291192531585693,-0.0008151233196258545,1,0.12820425629615784,0,0,0,0,0.9873238801956177,0.29606133699417114,-1.0,0.5696024206991641,0.29606134643043036,1.0,6.373259904794395,6.291192737902508,6.35,6.326484203338623,0.023387910798192024,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
1,575,3,6.288344860076904,6.272430419921875,6.603933334350586,6.272430419921875,6.2913103103637695,-0.000849992036819458,1,0.1266688108444214,0,0,0,0,1.0,0.2961292564868927,-1.0,0.5695631881942803,0.29612924623119896,1.0,6.455487012863159,6.291310435417159,6.35,6.2830963134765625,0.08619546890258789,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,575,3,5.690131664276123,6.004640579223633,6.579083442687988,6.004640579223633,6.291192531585693,-0.0008156001567840576,1,0.1251145452260971,0,0,0,0,0.9873238801956177,0.29606133699417114,-1.0,0.5696024206991641,0.29606134643043036,1.0,6.373259904794395,6.291192737902508,6.35,6.326484203338623,0.023387910798192024,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,575,3,5.690131664276123,6.004640579223633,6.579083442687988,6.004640579223633,6.291192531585693,-0.0008156001567840576,1,0.1251145452260971,0,0,0,0,0.9873238801956177,0.29606133699417114,-1.0,0.5696024206991641,0.29606134643043036,1.0,6.373259904794395,6.291192737902508,6.35,6.326484203338623,0.023387910798192024,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
1,575,4,6.296999454498291,6.284714698791504,6.602697372436523,6.284714698791504,6.2913103103637695,-0.0008517205715179443,1,0.1266688108444214,0,0,0,0,1.0,0.2961292564868927,-1.0,0.5695631881942803,0.29612924623119896,1.0,6.455487012863159,6.291310435417159,6.35,6.2830963134765625,0.08619546890258789,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,575,4,5.897621154785156,5.9511308670043945,6.629824638366699,5.9511308670043945,6.291192531585693,-0.0008175075054168701,1,0.1297215223312378,0,0,0,0,0.9873238801956177,0.29606133699417114,-1.0,0.5696024206991641,0.29606134643043036,1.0,6.373259904794395,6.291192737902508,6.35,6.326484203338623,0.023387910798192024,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,575,4,5.897621154785156,5.9511308670043945,6.629824638366699,5.9511308670043945,6.291192531585693,-0.0008175075054168701,1,0.1297215223312378,0,0,0,0,0.9873238801956177,0.29606133699417114,-1.0,0.5696024206991641,0.29606134643043036,1.0,6.373259904794395,6.291192737902508,6.35,6.326484203338623,0.023387910798192024,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
1,575,5,6.306117057800293,6.295415878295898,6.601108074188232,6.295415878295898,6.2913103103637695,-0.0008536577224731445,1,0.1251145452260971,0,0,0,0,1.0,0.2961292564868927,-1.0,0.5695631881942803,0.29612924623119896,1.0,6.455487012863159,6.291310435417159,6.35,6.2830963134765625,0.08619546890258789,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,575,5,6.2048444747924805,6.0779876708984375,6.649314880371094,6.0779876708984375,6.291192531585693,-0.0008210837841033936,1,0.12820425629615784,0,0,0,0,0.9873238801956177,0.29606133699417114,-1.0,0.5696024206991641,0.29606134643043036,1.0,6.373259904794395,6.291192737902508,6.35,6.326484203338623,0.023387910798192024,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,575,5,6.2048444747924805,6.0779876708984375,6.649314880371094,6.0779876708984375,6.291192531585693,-0.0008210837841033936,1,0.12820425629615784,0,0,0,0,0.9873238801956177,0.29606133699417114,-1.0,0.5696024206991641,0.29606134643043036,1.0,6.373259904794395,6.291192737902508,6.35,6.326484203338623,0.023387910798192024,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
1,576,0,6.3052215576171875,6.300318717956543,6.599366188049316,6.300318717956543,6.290642261505127,-0.0008554160594940186,1,0.12820425629615784,0,0,0,0,0.9763481616973877,0.29574400186538696,-1.0,0.569785776878676,0.2957440114018536,1.0,6.271081566810608,6.290642669363972,6.35,6.271081447601318,-0.012014389038085938,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,576,0,6.400066375732422,6.23902702331543,6.639569282531738,6.23902702331543,6.290513515472412,-0.0008253753185272217,1,0.1312212347984314,0,0,0,0,0.9271975159645081,0.2956695258617401,-1.0,0.5698288123453654,0.2956695298049524,1.0,6.164714097976685,6.290513562963904,6.35,6.1647138595581055,-0.16176986694335938,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,576,0,6.400066375732422,6.23902702331543,6.639569282531738,6.23902702331543,6.290513515472412,-0.0008253753185272217,1,0.1312212347984314,0,0,0,0,0.9271975159645081,0.2956695258617401,-1.0,0.5698288123453654,0.2956695298049524,1.0,6.164714097976685,6.290513562963904,6.35,6.1647138595581055,-0.16176986694335938,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
1,576,1,6.298586845397949,6.299452781677246,6.598345756530762,6.299452781677246,6.290642261505127,-0.0008570551872253418,1,0.1327040195465088,0,0,0,0,0.9763481616973877,0.29574400186538696,-1.0,0.569785776878676,0.2957440114018536,1.0,6.271081566810608,6.290642669363972,6.35,6.271081447601318,-0.012014389038085938,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,576,1,6.455040454864502,6.347033500671387,6.614925861358643,6.347033500671387,6.290513515472412,-0.0008297860622406006,1,0.12820425629615784,0,0,0,0,0.9271975159645081,0.2956695258617401,-1.0,0.5698288123453654,0.2956695298049524,1.0,6.164714097976685,6.290513562963904,6.35,6.1647138595581055,-0.16176986694335938,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,576,1,6.455040454864502,6.347033500671387,6.614925861358643,6.347033500671387,6.290513515472412,-0.0008297860622406006,1,0.12820425629615784,0,0,0,0,0.9271975159645081,0.2956695258617401,-1.0,0.5698288123453654,0.2956695298049524,1.0,6.164714097976685,6.290513562963904,6.35,6.1647138595581055,-0.16176986694335938,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
1,576,2,6.290072917938232,6.29476261138916,6.5984039306640625,6.29476261138916,6.290642261505127,-0.000858306884765625,1,0.1297215223312378,0,0,0,0,0.9763481616973877,0.29574400186538696,-1.0,0.569785776878676,0.2957440114018536,1.0,6.271081566810608,6.290642669363972,6.35,6.271081447601318,-0.012014389038085938,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,576,2,6.413450241088867,6.380241870880127,6.59248685836792,6.380241870880127,6.290513515472412,-0.0008334219455718994,1,0.1297215223312378,0,0,0,0,0.9271975159645081,0.2956695258617401,-1.0,0.5698288123453654,0.2956695298049524,1.0,6.164714097976685,6.290513562963904,6.35,6.1647138595581055,-0.16176986694335938,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,576,2,6.413450241088867,6.380241870880127,6.59248685836792,6.380241870880127,6.290513515472412,-0.0008334219455718994,1,0.1297215223312378,0,0,0,0,0.9271975159645081,0.2956695258617401,-1.0,0.5698288123453654,0.2956695298049524,1.0,6.164714097976685,6.290513562963904,6.35,6.1647138595581055,-0.16176986694335938,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
1,576,3,6.292311191558838,6.293537139892578,6.599371910095215,6.293537139892578,6.290642261505127,-0.0008596479892730713,1,0.1297215223312378,0,0,0,0,0.9763481616973877,0.29574400186538696,-1.0,0.569785776878676,0.2957440114018536,1.0,6.271081566810608,6.290642669363972,6.35,6.271081447601318,-0.012014389038085938,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,576,3,6.330815315246582,6.355528831481934,6.580671310424805,6.355528831481934,6.290513515472412,-0.0008365213871002197,1,0.1327040195465088,0,0,0,0,0.9271975159645081,0.2956695258617401,-1.0,0.5698288123453654,0.2956695298049524,1.0,6.164714097976685,6.290513562963904,6.35,6.1647138595581055,-0.16176986694335938,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,576,3,6.330815315246582,6.355528831481934,6.580671310424805,6.355528831481934,6.290513515472412,-0.0008365213871002197,1,0.1327040195465088,0,0,0,0,0.9271975159645081,0.2956695258617401,-1.0,0.5698288123453654,0.2956695298049524,1.0,6.164714097976685,6.290513562963904,6.35,6.1647138595581055,-0.16176986694335938,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
1,576,4,6.334319591522217,6.313928604125977,6.600986003875732,6.313928604125977,6.290642261505127,-0.000865638256072998,1,0.1312212347984314,0,0,0,0,0.9763481616973877,0.29574400186538696,-1.0,0.569785776878676,0.2957440114018536,1.0,6.271081566810608,6.290642669363972,6.35,6.271081447601318,-0.012014389038085938,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,576,4,6.263424396514893,6.309476852416992,6.580379486083984,6.309476852416992,6.290513515472412,-0.0008390247821807861,1,0.1327040195465088,0,0,0,0,0.9271975159645081,0.2956695258617401,-1.0,0.5698288123453654,0.2956695298049524,1.0,6.164714097976685,6.290513562963904,6.35,6.1647138595581055,-0.16176986694335938,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,576,4,6.263424396514893,6.309476852416992,6.580379486083984,6.309476852416992,6.290513515472412,-0.0008390247821807861,1,0.1327040195465088,0,0,0,0,0.9271975159645081,0.2956695258617401,-1.0,0.5698288123453654,0.2956695298049524,1.0,6.164714097976685,6.290513562963904,6.35,6.1647138595581055,-0.16176986694335938,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
1,576,5,6.113284111022949,6.213606357574463,6.599209785461426,6.213606357574463,6.290642261505127,-0.0008696615695953369,1,0.1312212347984314,0,0,0,0,0.9763481616973877,0.29574400186538696,-1.0,0.569785776878676,0.2957440114018536,1.0,6.271081566810608,6.290642669363972,6.35,6.271081447601318,-0.012014389038085938,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,576,5,6.231322288513184,6.270399570465088,6.586906909942627,6.270399570465088,6.290513515472412,-0.0008411407470703125,1,0.12820425629615784,0,0,0,0,0.9271975159645081,0.2956695258617401,-1.0,0.5698288123453654,0.2956695298049524,1.0,6.164714097976685,6.290513562963904,6.35,6.1647138595581055,-0.16176986694335938,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,576,5,6.231322288513184,6.270399570465088,6.586906909942627,6.270399570465088,6.290513515472412,-0.0008411407470703125,1,0.12820425629615784,0,0,0,0,0.9271975159645081,0.2956695258617401,-1.0,0.5698288123453654,0.2956695298049524,1.0,6.164714097976685,6.290513562963904,6.35,6.1647138595581055,-0.16176986694335938,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
1,577,0,6.038492202758789,6.126049041748047,6.615960121154785,6.126049041748047,6.289968967437744,-0.0008729696273803711,1,0.13562092185020447,0,0,0,0,0.9849568605422974,0.29535531997680664,-1.0,0.5700103582685758,0.29535532779178053,1.0,6.31564045092091,6.289968925194271,6.35,6.2859344482421875,0.014853001572191715,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,577,0,6.238674163818359,6.2545366287231445,6.594974517822266,6.2545366287231445,6.289844036102295,-0.000843346118927002,1,0.12820425629615784,0,0,0,0,1.0,0.29528337717056274,-1.0,0.5700519381983017,0.29528336529658217,1.0,6.621426343917847,6.289844185405095,6.35,6.316951751708984,0.1522374153137207,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,577,0,6.238674163818359,6.2545366287231445,6.594974517822266,6.2545366287231445,6.289844036102295,-0.000843346118927002,1,0.12820425629615784,0,0,0,0,1.0,0.29528337717056274,-1.0,0.5700519381983017,0.29528336529658217,1.0,6.621426343917847,6.289844185405095,6.35,6.316951751708984,0.1522374153137207,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
1,577,1,6.083276748657227,6.104662895202637,6.633923530578613,6.104662895202637,6.289968967437744,-0.000876694917678833,1,0.1312212347984314,0,0,0,0,0.9849568605422974,0.29535531997680664,-1.0,0.5700103582685758,0.29535532779178053,1.0,6.31564045092091,6.289968925194271,6.35,6.2859344482421875,0.014853001572191715,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,577,1,6.261669635772705,6.258103370666504,6.600290298461914,6.258103370666504,6.289844036102295,-0.0008455514907836914,1,0.1312212347984314,0,0,0,0,1.0,0.29528337717056274,-1.0,0.5700519381983017,0.29528336529658217,1.0,6.621426343917847,6.289844185405095,6.35,6.316951751708984,0.1522374153137207,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,577,1,6.261669635772705,6.258103370666504,6.600290298461914,6.258103370666504,6.289844036102295,-0.0008455514907836914,1,0.1312212347984314,0,0,0,0,1.0,0.29528337717056274,-1.0,0.5700519381983017,0.29528336529658217,1.0,6.621426343917847,6.289844185405095,6.35,6.316951751708984,0.1522374153137207,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
1,577,2,6.163366317749023,6.13401460647583,6.64375114440918,6.13401460647583,6.289968967437744,-0.0008805394172668457,1,0.1327040195465088,0,0,0,0,0.9849568605422974,0.29535531997680664,-1.0,0.5700103582685758,0.29535532779178053,1.0,6.31564045092091,6.289968925194271,6.35,6.2859344482421875,0.014853001572191715,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,577,2,6.278780460357666,6.268442153930664,6.602179527282715,6.268442153930664,6.289844036102295,-0.000847548246383667,1,0.1297215223312378,0,0,0,0,1.0,0.29528337717056274,-1.0,0.5700519381983017,0.29528336529658217,1.0,6.621426343917847,6.289844185405095,6.35,6.316951751708984,0.1522374153137207,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,577,2,6.278780460357666,6.268442153930664,6.602179527282715,6.268442153930664,6.289844036102295,-0.000847548246383667,1,0.1297215223312378,0,0,0,0,1.0,0.29528337717056274,-1.0,0.5700519381983017,0.29528336529658217,1.0,6.621426343917847,6.289844185405095,6.35,6.316951751708984,0.1522374153137207,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
1,577,3,6.239243030548096,6.186628818511963,6.643988609313965,6.186628818511963,6.289968967437744,-0.0008845627307891846,1,0.1327040195465088,0,0,0,0,0.9849568605422974,0.29535531997680664,-1.0,0.5700103582685758,0.29535532779178053,1.0,6.31564045092091,6.289968925194271,6.35,6.2859344482421875,0.014853001572191715,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
