control_step,rollout_iteration_zero_based,active_envs,reward_mean_active,reward_min_active,reward_max_active,dense_mean_active,dense_abs_mean_active,terminal_sum_active,terminal_nonzero_events
3009,62,10,-0.01887412741780281,-0.18470017611980438,0.0418393611907959,-0.01887412741780281,0.040755800902843475,0.0,0
3010,62,10,-0.012916641309857368,-0.12504398822784424,0.04182189702987671,-0.012916641309857368,0.034831028431653976,0.0,0
3011,62,10,-0.003368186531588435,-0.035294726490974426,0.042809560894966125,-0.003368186531588435,0.026384392753243446,0.0,0
3012,62,10,-0.003223290666937828,-0.03761669993400574,0.04295889288187027,-0.003223290666937828,0.02707909606397152,0.0,0
3013,62,10,-0.0008525092271156609,-0.024991188198328018,0.04325422644615173,-0.0008525092271156609,0.02530757710337639,0.0,0
3014,62,10,-5.5263004469452426e-05,-0.02509361132979393,0.04349721968173981,-5.5263004469452426e-05,0.025283053517341614,0.0,0
3015,62,10,9.827781468629837e-05,-0.02508579194545746,0.04448249191045761,9.827781468629837e-05,0.02569809928536415,0.0,0
3016,62,10,-0.03655356913805008,-0.34122133255004883,0.044476255774497986,-0.03655356913805008,0.057605188339948654,0.0,0
3017,62,10,-0.003422752022743225,-0.025182494893670082,0.04554823040962219,-0.003422752022743225,0.024918517097830772,0.0,0
3018,62,10,-0.006586326751857996,-0.043073371052742004,0.045402586460113525,-0.006586326751857996,0.028376758098602295,0.0,0
3019,62,10,0.0015641872305423021,-0.025331459939479828,0.045968323945999146,0.0015641872305423021,0.027795756235718727,0.0,0
3020,62,10,-0.0008636860293336213,-0.02560325711965561,0.046208180487155914,-0.0008636860293336213,0.025570441037416458,0.0,0
3021,62,10,0.005076624918729067,-0.02539115771651268,0.06867574155330658,0.005076624918729067,0.03146535903215408,0.0,0
3022,62,10,0.004085736349225044,-0.025494728237390518,0.056428663432598114,0.004085736349225044,0.030471835285425186,0.0,0
3023,62,10,-0.06581199914216995,-0.684186577796936,0.06788845360279083,-0.06581199914216995,0.09764742851257324,0.0,0
3024,62,10,0.004845413379371166,-0.02554222196340561,0.07076339423656464,0.004845413379371166,0.03137544170022011,0.0,0
3025,63,10,-0.0008376665646210313,-0.04102642089128494,0.0729750543832779,-0.0008376665646210313,0.033909816294908524,0.0,0
3026,63,10,-0.0033318139612674713,-0.066288061439991,0.07324650883674622,-0.0033318139612674713,0.03662657365202904,0.0,0
3027,63,10,0.008646710775792599,-0.025816306471824646,0.07572107762098312,0.008646710775792599,0.03528019040822983,0.0,0
3028,63,10,0.009390398859977722,-0.025923117995262146,0.07545246928930283,0.009390398859977722,0.03611196205019951,0.0,0
3029,63,10,0.009420810267329216,-0.025833092629909515,0.07690011709928513,0.009420810267329216,0.03603697568178177,0.0,0
3030,63,10,0.010919085703790188,-0.02609001100063324,0.07641606777906418,0.010919085703790188,0.03761325776576996,0.0,0
3031,63,10,0.010885754600167274,-0.025991592556238174,0.0771864578127861,0.010885754600167274,0.03767194226384163,0.0,0
3032,63,10,0.011466733179986477,-0.026104316115379333,0.07768721878528595,0.011466733179986477,0.038172006607055664,0.0,0
3033,63,10,0.011209340766072273,-0.02622581459581852,0.07500806450843811,0.011209340766072273,0.038092952221632004,0.0,0
3034,63,10,0.011649436317384243,-0.02618614211678505,0.07675237208604813,0.011649436317384243,0.03830970078706741,0.0,0
3035,63,10,0.011518914252519608,-0.02636314369738102,0.07588117569684982,0.011518914252519608,0.038385551422834396,0.0,0
3036,63,10,0.011694295331835747,-0.02622753195464611,0.0765613242983818,0.011694295331835747,0.03855624049901962,0.0,0
3037,63,10,0.01199045218527317,-0.02645011991262436,0.0773518830537796,0.01199045218527317,0.03876717761158943,0.0,0
3038,63,10,0.01220342330634594,-0.026385650038719177,0.07870658487081528,0.01220342330634594,0.03912618011236191,0.0,0
3039,63,10,0.012048019096255302,-0.026616821065545082,0.07709730416536331,0.012048019096255302,0.038972411304712296,0.0,0
3040,63,10,0.012229381129145622,-0.02665458619594574,0.07721447944641113,0.012229381129145622,0.038978755474090576,0.0,0
3041,63,10,70.42244720458984,-0.02653270773589611,704.0726318359375,0.008701955899596214,0.0433637835085392,704.137451171875,1
3042,63,9,0.01678689941763878,-0.02635093778371811,0.07865947484970093,0.01678689941763878,0.04071365296840668,0.0,0
3043,63,9,0.016909053549170494,-0.02644725888967514,0.07970944792032242,0.016909053549170494,0.041046421974897385,0.0,0
3044,63,9,0.01732281595468521,-0.02629467099905014,0.08004367351531982,0.01732281595468521,0.041185397654771805,0.0,0
3045,63,9,0.01695668324828148,-0.026890907436609268,0.07947618514299393,0.01695668324828148,0.041243165731430054,0.0,0
3046,63,9,77.5040512084961,-0.021559294313192368,697.3536987304688,0.008313823491334915,0.050396766513586044,697.4616088867188,1
3047,63,8,0.023213079199194908,-0.021499022841453552,0.08168330043554306,0.023213079199194908,0.04354008287191391,0.0,0
3048,63,8,0.023094218224287033,-0.0216910932213068,0.08099140226840973,0.023094218224287033,0.043524887412786484,0.0,0
3049,63,8,0.023208588361740112,-0.02146373689174652,0.08111299574375153,0.023208588361740112,0.04355914890766144,0.0,0
3050,63,8,0.023315072059631348,-0.02153526246547699,0.08087601512670517,0.023315072059631348,0.043544091284275055,0.0,0
3051,63,8,0.02336195483803749,-0.021269377321004868,0.08162516355514526,0.02336195483803749,0.043265439569950104,0.0,0
3052,63,8,0.02342940680682659,-0.02151523530483246,0.08222449570894241,0.02342940680682659,0.043379828333854675,0.0,0
3053,63,8,0.023504158481955528,-0.02145591750741005,0.08271560817956924,0.023504158481955528,0.043343015015125275,0.0,0
3054,63,8,0.02344265580177307,-0.0212894044816494,0.08014130592346191,0.02344265580177307,0.043068401515483856,0.0,0
3055,63,8,0.02354644052684307,-0.021219024434685707,0.08056620508432388,0.02354644052684307,0.04297827184200287,0.0,0
3056,63,8,0.02368537150323391,-0.02160411700606346,0.08178453892469406,0.02368537150323391,0.043257661163806915,0.0,0
3057,63,8,0.024174237623810768,-0.021044502034783363,0.08266095817089081,0.024174237623810768,0.04307747259736061,0.0,0
3058,63,8,0.023436322808265686,-0.021360168233513832,0.08259041607379913,0.023436322808265686,0.042446818202733994,0.0,0
3059,63,8,0.023687349632382393,-0.021409951150417328,0.08355463296175003,0.023687349632382393,0.042375825345516205,0.0,0
3060,63,8,0.023487672209739685,-0.02122264727950096,0.08096057921648026,0.023487672209739685,0.04235071316361427,0.0,0
3061,63,8,0.023675646632909775,-0.021073494106531143,0.08114160597324371,0.023675646632909775,0.042239464819431305,0.0,0
3062,63,8,0.023973897099494934,-0.021047554910182953,0.08244305104017258,0.023973897099494934,0.04238532483577728,0.0,0
3063,63,8,0.02416069619357586,-0.021193083375692368,0.08315053582191467,0.02416069619357586,0.04259989410638809,0.0,0
3064,63,8,0.023959755897521973,-0.021041832864284515,0.08353273570537567,0.023959755897521973,0.04211796075105667,0.0,0
3065,63,8,0.024177107959985733,-0.02089458331465721,0.08404650539159775,0.024177107959985733,0.04223796725273132,0.0,0
3066,63,8,0.0243917815387249,-0.021169625222682953,0.08467178046703339,0.0243917815387249,0.04231135547161102,0.0,0
3067,63,8,0.02375822514295578,-0.020907556638121605,0.08206068724393845,0.02375822514295578,0.04177588224411011,0.0,0
3068,63,8,0.023804932832717896,-0.021069679409265518,0.0826500877737999,0.023804932832717896,0.041724082082509995,0.0,0
3069,63,8,0.024042367935180664,-0.020759735256433487,0.08412281423807144,0.024042367935180664,0.04189833626151085,0.0,0
3070,63,8,0.023773755878210068,-0.021073685958981514,0.08386489748954773,0.023773755878210068,0.04138883948326111,0.0,0
3071,63,8,0.02349052205681801,-0.020856056362390518,0.08465416729450226,0.02349052205681801,0.04120320454239845,0.0,0
3072,63,8,0.023610282689332962,-0.02054821327328682,0.08439259231090546,0.023610282689332962,0.04095645248889923,0.0,0
3073,64,8,0.023293916136026382,-0.02085624635219574,0.0820496678352356,0.023293916136026382,0.04081292450428009,0.0,0
3074,64,8,0.02335975132882595,-0.02069145068526268,0.08272841572761536,0.02335975132882595,0.04068794846534729,0.0,0
3075,64,8,0.02351975068449974,-0.020582731813192368,0.08372173458337784,0.02351975068449974,0.04094773530960083,0.0,0
3076,64,8,0.02320968359708786,-0.02071281522512436,0.08408603072166443,0.02320968359708786,0.04055938124656677,0.0,0
3077,64,8,0.02332450821995735,-0.020645104348659515,0.08399252593517303,0.02332450821995735,0.04023459926247597,0.0,0
3078,64,8,0.023046309128403664,-0.020829925313591957,0.08424365520477295,0.023046309128403664,0.04042567312717438,0.0,0
3079,64,8,0.023075198754668236,-0.02068420499563217,0.08190369606018066,0.023075198754668236,0.040024593472480774,0.0,0
3080,64,8,0.02274210751056671,-0.022549211978912354,0.08230240643024445,0.02274210751056671,0.04007917270064354,0.0,0
3081,64,8,0.02305278740823269,-0.0211825929582119,0.08242328464984894,0.02305278740823269,0.04013998806476593,0.0,0
3082,64,8,0.02320878580212593,-0.02077098935842514,0.08321614563465118,0.02320878580212593,0.03981207311153412,0.0,0
3083,64,8,0.0222867913544178,-0.022982750087976456,0.08323607593774796,0.0222867913544178,0.04019061475992203,0.0,0
3084,64,8,0.022778404876589775,-0.02112957090139389,0.08306295424699783,0.022778404876589775,0.03950222581624985,0.0,0
3085,64,8,0.022239213809370995,-0.022894632071256638,0.08080876618623734,0.022239213809370995,0.03958994895219803,0.0,0
3086,64,8,0.02238716185092926,-0.02134796231985092,0.08107545971870422,0.02238716185092926,0.039340388029813766,0.0,0
3087,64,8,0.022692017257213593,-0.02088218554854393,0.08143468201160431,0.022692017257213593,0.03928588330745697,0.0,0
3088,64,8,0.021907400339841843,-0.023049889132380486,0.08242876082658768,0.021907400339841843,0.0398094579577446,0.0,0
3089,64,8,0.021984156221151352,-0.020894013345241547,0.08198583126068115,0.021984156221151352,0.03863435611128807,0.0,0
3090,64,8,0.02159976214170456,-0.02122093178331852,0.08200231939554214,0.02159976214170456,0.03834249824285507,0.0,0
3091,64,8,0.02113758772611618,-0.021325264126062393,0.08204872906208038,0.02113758772611618,0.038403742015361786,0.0,0
3092,64,8,0.020805401727557182,-0.020914802327752113,0.0799456238746643,0.020805401727557182,0.037502240389585495,0.0,0
3093,64,8,0.01993746869266033,-0.021123085170984268,0.08023145794868469,0.01993746869266033,0.0371093787252903,0.0,0
3094,64,8,0.01908690109848976,-0.02120300382375717,0.08072388917207718,0.01908690109848976,0.03610413148999214,0.0,0
3095,64,8,0.017406029626727104,-0.021012838929891586,0.08101588487625122,0.017406029626727104,0.03433292359113693,0.0,0
3096,64,8,0.015039931982755661,-0.02127128466963768,0.08014868944883347,0.015039931982755661,0.03236928582191467,0.0,0
3097,64,8,0.013288653455674648,-0.020948942750692368,0.07918284088373184,0.013288653455674648,0.0334063321352005,0.0,0
3098,64,8,0.012188080698251724,-0.021400222554802895,0.07727232575416565,0.012188080698251724,0.03357132524251938,0.0,0
3099,64,8,0.013063741847872734,-0.021249160170555115,0.07740746438503265,0.013063741847872734,0.031840283423662186,0.0,0
3100,64,8,0.014820903539657593,-0.021171340718865395,0.07799910753965378,0.014820903539657593,0.03188259154558182,0.0,0
3101,64,8,0.01545959897339344,-0.02167545258998871,0.07648296654224396,0.01545959897339344,0.03274540603160858,0.0,0
3102,64,8,0.014239294454455376,-0.02131534554064274,0.0758095532655716,0.014239294454455376,0.03152249753475189,0.0,0
3103,64,8,0.012693214230239391,-0.021421203389763832,0.07577455788850784,0.012693214230239391,0.029831010848283768,0.0,0
3104,64,8,0.01026140432804823,-0.021518096327781677,0.07352444529533386,0.01026140432804823,0.029250549152493477,0.0,0
3105,64,8,0.008849812671542168,-0.021322403103113174,0.07329092919826508,0.008849812671542168,0.02990981750190258,0.0,0
3106,64,8,0.008656268939375877,-0.0216708742082119,0.07371098548173904,0.008656268939375877,0.029527241364121437,0.0,0
3107,64,8,0.010315662249922752,-0.02134796231985092,0.07431364804506302,0.010315662249922752,0.027385108172893524,0.0,0
3108,64,8,0.012062594294548035,-0.021608123555779457,0.07250912487506866,0.012062594294548035,0.028758730739355087,0.0,0
3109,64,8,0.012917929328978062,-0.02185855805873871,0.07193149626255035,0.012917929328978062,0.029383912682533264,0.0,0
3110,64,8,0.012888372875750065,-0.02163749560713768,0.0698162242770195,0.012888372875750065,0.028483066707849503,0.0,0
3111,64,8,0.013257881626486778,-0.021302755922079086,0.06970616430044174,0.013257881626486778,0.02757835015654564,0.0,0
3112,64,8,0.012960398569703102,-0.02181125618517399,0.06991109997034073,0.012960398569703102,0.026570025831460953,0.0,0
3113,64,8,0.013385044410824776,-0.021443519741296768,0.07028456032276154,0.013385044410824776,0.02568361908197403,0.0,0
3114,64,8,0.013988976366817951,-0.02193962037563324,0.06996428221464157,0.013988976366817951,0.025674661621451378,0.0,0
3115,64,8,0.012845627963542938,-0.02183452621102333,0.06880774348974228,0.012845627963542938,0.023962773382663727,0.0,0
3116,64,8,0.013584950938820839,-0.02191520668566227,0.06713491678237915,0.013584950938820839,0.024021223187446594,0.0,0
3117,64,8,0.012723637744784355,-0.02164207398891449,0.06502487510442734,0.012723637744784355,0.022638678550720215,0.0,0
3118,64,8,0.012571627274155617,-0.022012481465935707,0.06524211913347244,0.012571627274155617,0.02228829264640808,0.0,0
3119,64,8,0.012818731367588043,-0.021891172975301743,0.06553757935762405,0.012818731367588043,0.022173283621668816,0.0,0
3120,64,8,0.012577535584568977,-0.021941717714071274,0.06552807986736298,0.012577535584568977,0.02207520604133606,0.0,0
3121,65,8,0.012509530410170555,-0.021967850625514984,0.06506957113742828,0.012509530410170555,0.02181524597108364,0.0,0
3122,65,8,0.01318361796438694,-0.02198406308889389,0.06453106552362442,0.01318361796438694,0.02260269783437252,0.0,0
3123,65,8,0.011875182390213013,-0.021956976503133774,0.06231115758419037,0.011875182390213013,0.021319447085261345,0.0,0
3124,65,8,0.011487076990306377,-0.02234989032149315,0.06223364919424057,0.011487076990306377,0.021492674946784973,0.0,0
3125,65,8,0.012713458389043808,-0.02193790301680565,0.06098125874996185,0.012713458389043808,0.022259466350078583,0.0,0
3126,65,8,0.011633586138486862,-0.022373924031853676,0.061207741498947144,0.011633586138486862,0.02140507847070694,0.0,0
3127,65,8,0.011463234201073647,-0.02204013802111149,0.060319945216178894,0.011463234201073647,0.021579619497060776,0.0,0
3128,65,8,0.011688134633004665,-0.02229820191860199,0.0602276474237442,0.011688134633004665,0.021970227360725403,0.0,0
3129,65,8,0.011101076379418373,-0.022097930312156677,0.05760275572538376,0.011101076379418373,0.02179820090532303,0.0,0
3130,65,8,0.011276362463831902,-0.022245369851589203,0.05776526778936386,0.011276362463831902,0.022323109209537506,0.0,0
3131,65,8,0.010998682118952274,-0.02251964434981346,0.05762200802564621,0.010998682118952274,0.022364187985658646,0.0,0
3132,65,8,0.010474897921085358,-0.022575531154870987,0.05784621834754944,0.010474897921085358,0.02261664718389511,0.0,0
3133,65,8,0.01092818845063448,-0.02232890948653221,0.05709770321846008,0.01092818845063448,0.022857852280139923,0.0,0
3134,65,8,0.01084618829190731,-0.022504005581140518,0.056616850197315216,0.01084618829190731,0.02285158634185791,0.0,0
3135,65,8,-0.05137697607278824,-0.4747784733772278,0.05495996028184891,-0.05137697607278824,0.07975787669420242,0.0,0
3136,65,8,0.011693594977259636,-0.02238517627120018,0.054778121411800385,0.011693594977259636,0.024525340646505356,0.0,0
3137,65,8,0.005082189571112394,-0.02256980910897255,0.054907530546188354,0.005082189571112394,0.023828499019145966,0.0,0
3138,65,8,-0.09458503872156143,-0.8094496726989746,0.05532430112361908,-0.09458503872156143,0.12124631553888321,0.0,0
3139,65,8,0.0036306334659457207,-0.04604098200798035,0.05474769324064255,0.0036306334659457207,0.029121827334165573,0.0,0
3140,65,8,0.00642446568235755,-0.022943267598748207,0.05410751700401306,0.00642446568235755,0.024414893239736557,0.0,0
3141,65,8,0.010500533506274223,-0.02807518094778061,0.05406053364276886,0.010500533506274223,0.026554536074399948,0.0,0
3142,65,8,0.01317710243165493,-0.023956451565027237,0.05188830941915512,0.01317710243165493,0.028416212648153305,0.0,0
3143,65,8,0.012753830291330814,-0.02357250452041626,0.052221283316612244,0.012753830291330814,0.02830681949853897,0.0,0
3144,65,8,0.014219668693840504,-0.02339969575405121,0.052039191126823425,0.014219668693840504,0.030027437955141068,0.0,0
3145,65,8,0.014206955209374428,-0.02298026904463768,0.051765553653240204,0.014206955209374428,0.030408702790737152,0.0,0
3146,65,8,0.014492571353912354,-0.023080214858055115,0.05119152367115021,0.014492571353912354,0.03115900047123432,0.0,0
3147,65,8,0.01460415031760931,-0.022953758016228676,0.052259206771850586,0.01460415031760931,0.032017868012189865,0.0,0
3148,65,8,0.01468895748257637,-0.023205146193504333,0.053204894065856934,0.01468895748257637,0.03212497755885124,0.0,0
3149,65,8,0.014794133603572845,-0.022747764363884926,0.05456601083278656,0.014794133603572845,0.03276083618402481,0.0,0
3150,65,8,0.01476285420358181,-0.023159369826316833,0.055087290704250336,0.01476285420358181,0.033096373081207275,0.0,0
3151,65,8,0.014854125678539276,-0.02287651039659977,0.056339532136917114,0.014854125678539276,0.03317331522703171,0.0,0
3152,65,8,0.014527853578329086,-0.02313285693526268,0.05718585103750229,0.014527853578329086,0.03336150199174881,0.0,0
3153,65,8,0.014620673842728138,-0.02270561084151268,0.058442167937755585,0.014620673842728138,0.03334597870707512,0.0,0
3154,65,8,0.014375743456184864,-0.023142777383327484,0.059021562337875366,0.014375743456184864,0.033767469227313995,0.0,0
3155,65,8,0.014279909431934357,-0.022906074300408363,0.06008871644735336,0.014279909431934357,0.03392868489027023,0.0,0
3156,65,8,0.014464721083641052,-0.02323528379201889,0.06080242991447449,0.014464721083641052,0.03429901599884033,0.0,0
3157,65,8,0.014221291057765484,-0.023102913051843643,0.061000555753707886,0.014221291057765484,0.034495942294597626,0.0,0
3158,65,8,0.01451906468719244,-0.023005828261375427,0.0626097097992897,0.01451906468719244,0.03472771868109703,0.0,0
3159,65,8,0.014463858678936958,-0.023188170045614243,0.06323222815990448,0.014463858678936958,0.03476235270500183,0.0,0
3160,65,8,0.014528891071677208,-0.02336479164659977,0.06437047570943832,0.014528891071677208,0.034724004566669464,0.0,0
3161,65,8,0.014462100341916084,-0.02301059663295746,0.06506383419036865,0.014462100341916084,0.034714002162218094,0.0,0
3162,65,8,0.01444240752607584,-0.023496780544519424,0.06511250138282776,0.01444240752607584,0.03480555862188339,0.0,0
3163,65,8,0.01429989468306303,-0.023245010524988174,0.06295483559370041,0.01429989468306303,0.03461664915084839,0.0,0
3164,65,8,0.01425122283399105,-0.023305092006921768,0.06379379332065582,0.01425122283399105,0.03448338806629181,0.0,0
3165,65,8,0.014177920296788216,-0.023592911660671234,0.06460446864366531,0.014177920296788216,0.03458079323172569,0.0,0
3166,65,8,0.014431461691856384,-0.02353569120168686,0.06559556722640991,0.014431461691856384,0.03468121960759163,0.0,0
3167,65,8,0.014366072602570057,-0.02343021333217621,0.06620859354734421,0.014366072602570057,0.034648921340703964,0.0,0
3168,65,8,0.014567067846655846,-0.023593291640281677,0.0667867511510849,0.014567067846655846,0.034909047186374664,0.0,0
3169,66,8,0.014498895965516567,-0.02371860481798649,0.06724915653467178,0.014498895965516567,0.03494439274072647,0.0,0
3170,66,8,0.014861959964036942,-0.02349315583705902,0.0684925839304924,0.014861959964036942,0.03517013043165207,0.0,0
3171,66,8,0.014886166900396347,-0.02375846728682518,0.06911713629961014,0.014886166900396347,0.03514045476913452,0.0,0
3172,66,8,0.014837931841611862,-0.023928413167595863,0.06960801780223846,0.014837931841611862,0.03528920188546181,0.0,0
3173,66,8,0.013455631211400032,-0.027502596378326416,0.0707160234451294,0.013455631211400032,0.03709232062101364,0.0,0
3174,66,8,0.015430229716002941,-0.02403140999376774,0.07122233510017395,0.015430229716002941,0.035096198320388794,0.0,0
3175,66,8,0.015743587166070938,-0.024096451699733734,0.07177663594484329,0.015743587166070938,0.03505689278244972,0.0,0
3176,66,8,0.014931995421648026,-0.02400127425789833,0.07264764606952667,0.014931995421648026,0.03618616610765457,0.0,0
3177,66,8,0.01594136282801628,-0.024039801210165024,0.07332432270050049,0.01594136282801628,0.035242218524217606,0.0,0
3178,66,8,0.01584315299987793,-0.02405925840139389,0.0742165669798851,0.01584315299987793,0.03568560257554054,0.0,0
3179,66,8,0.01600547879934311,-0.024049337953329086,0.0752982348203659,0.01600547879934311,0.03585807979106903,0.0,0
3180,66,8,0.015964239835739136,-0.024157676845788956,0.07560782879590988,0.015964239835739136,0.03598373383283615,0.0,0
3181,66,8,0.015990521758794785,-0.024299010634422302,0.07639595866203308,0.015990521758794785,0.036228980869054794,0.0,0
3182,66,8,0.014406771399080753,-0.030788574367761612,0.0764298215508461,0.014406771399080753,0.038093045353889465,0.0,0
3183,66,8,0.015280555933713913,-0.024440154433250427,0.07766217738389969,0.015280555933713913,0.03731459379196167,0.0,0
3184,66,8,0.016054119914770126,-0.024352416396141052,0.0778542309999466,0.016054119914770126,0.036659806966781616,0.0,0
3185,66,8,0.016505885869264603,-0.024220429360866547,0.07890184968709946,0.016505885869264603,0.03636564314365387,0.0,0
3186,66,8,0.016220852732658386,-0.024502716958522797,0.07993593066930771,0.016220852732658386,0.036992937326431274,0.0,0
3187,66,8,0.016246372833848,-0.024882087484002113,0.07978412508964539,0.016246372833848,0.03709370642900467,0.0,0
3188,66,8,0.016030151396989822,-0.024342307820916176,0.08039548993110657,0.016030151396989822,0.03727992996573448,0.0,0
3189,66,8,0.015956159681081772,-0.02492137998342514,0.08125089854001999,0.015956159681081772,0.03790164738893509,0.0,0
3190,66,8,0.01577013172209263,-0.02475048042833805,0.08188261091709137,0.01577013172209263,0.037994854152202606,0.0,0
3191,66,8,0.01555639412254095,-0.025299035012722015,0.08293171972036362,0.01555639412254095,0.03817546367645264,0.0,0
3192,66,8,-0.03724391758441925,-0.40321165323257446,0.08365830779075623,-0.03724391758441925,0.08592991530895233,0.0,0
3193,66,8,-0.023035723716020584,-0.22075441479682922,0.08378254622220993,-0.023035723716020584,0.07196801155805588,0.0,0
3194,66,8,-0.010868178680539131,-0.16696621477603912,0.084158755838871,-0.010868178680539131,0.059951335191726685,0.0,0
3195,66,8,0.00781278870999813,-0.03601892292499542,0.08528738468885422,0.00781278870999813,0.041706062853336334,0.0,0
3196,66,8,0.01133894082158804,-0.025025900453329086,0.08545611798763275,0.01133894082158804,0.03820256516337395,0.0,0
3197,66,8,0.01301736943423748,-0.02498088777065277,0.08615802228450775,0.01301736943423748,0.03673926740884781,0.0,0
3198,66,8,0.012856044806540012,-0.025120506063103676,0.08719372004270554,0.012856044806540012,0.03726264089345932,0.0,0
3199,66,8,0.013416343368589878,-0.02527214027941227,0.08771716058254242,0.013416343368589878,0.03688580542802811,0.0,0
3200,66,8,0.013373161666095257,-0.025135572999715805,0.08783038705587387,0.013373161666095257,0.03700034320354462,0.0,0
3201,66,8,-0.006366335321217775,-0.18462330102920532,0.08835470676422119,-0.006366335321217775,0.05709272250533104,0.0,0
3202,66,8,0.0012839375995099545,-0.12484581023454666,0.08928640186786652,0.0012839375995099545,0.049683764576911926,0.0,0
3203,66,8,0.01245797611773014,-0.03526227921247482,0.0893348753452301,0.01245797611773014,0.038475655019283295,0.0,0
3204,66,8,0.012252270244061947,-0.03754172474145889,0.0903019979596138,0.012252270244061947,0.03897394984960556,0.0,0
3205,66,8,0.01482616551220417,-0.025788459926843643,0.09060215950012207,0.01482616551220417,0.03659185767173767,0.0,0
3206,66,8,0.01551046408712864,-0.025421105325222015,0.09069362282752991,0.01551046408712864,0.035941168665885925,0.0,0
3207,66,8,-0.09224601835012436,-0.8354099988937378,0.09195268899202347,-0.09224601835012436,0.13789424300193787,0.0,0
3208,66,8,0.00998765230178833,-0.025859985500574112,0.09231965988874435,0.00998765230178833,0.036032937467098236,0.0,0
3209,66,8,0.007363709155470133,-0.03795696794986725,0.09262338280677795,0.007363709155470133,0.0388241708278656,0.0,0
3210,66,8,0.008867336437106133,-0.0258733369410038,0.09274426847696304,0.008867336437106133,0.037408944219350815,0.0,0
3211,66,8,0.01068454422056675,-0.025688134133815765,0.09354352205991745,0.01068454422056675,0.03600088506937027,0.0,0
3212,66,8,0.010801875032484531,-0.02615409903228283,0.0936725065112114,0.010801875032484531,0.03598570078611374,0.0,0
3213,66,8,0.011480089277029037,-0.026199111714959145,0.09477856755256653,0.011480089277029037,0.0356016606092453,0.0,0
3214,66,8,0.011621145531535149,-0.02600017562508583,0.09498443454504013,0.011621145531535149,0.03555482625961304,0.0,0
3215,66,8,0.011786811985075474,-0.026249656453728676,0.0955076590180397,0.011786811985075474,0.035730622708797455,0.0,0
3216,66,8,0.011935826390981674,-0.026211701333522797,0.09562627971172333,0.011935826390981674,0.03577542304992676,0.0,0
3217,67,8,0.0119871124625206,-0.02616764046251774,0.09580206125974655,0.0119871124625206,0.03583446145057678,0.0,0
3218,67,8,0.01197838131338358,-0.026405297219753265,0.09643319249153137,0.01197838131338358,0.036008160561323166,0.0,0
3219,67,8,0.011996152810752392,-0.026409491896629333,0.09700797498226166,0.011996152810752392,0.036096639931201935,0.0,0
3220,67,8,0.012081419117748737,-0.026449166238307953,0.09793270379304886,0.012081419117748737,0.036383211612701416,0.0,0
3221,67,8,0.01204826682806015,-0.02635093778371811,0.09726991504430771,0.01204826682806015,0.03639133274555206,0.0,0
3222,67,8,0.012090316973626614,-0.026734694838523865,0.09792876988649368,0.012090316973626614,0.03656555712223053,0.0,0
3223,67,8,0.01194462738931179,-0.026140937581658363,0.09778621047735214,0.01194462738931179,0.03680533915758133,0.0,0
3224,67,8,88.71690368652344,-0.024915657937526703,709.6112670898438,-0.005210342817008495,0.05413912981748581,709.7769165039062,1
3225,67,7,0.017573438584804535,-0.024734076112508774,0.09880562126636505,0.017573438584804535,0.03851328045129776,0.0,0
3226,67,7,0.017478464171290398,-0.024880751967430115,0.09931694716215134,0.017478464171290398,0.03873472660779953,0.0,0
3227,67,7,0.017819179221987724,-0.025254782289266586,0.09947236627340317,0.017819179221987724,0.038621921092271805,0.0,0
3228,67,7,0.017889579758048058,-0.024739990010857582,0.09986773878335953,0.017889579758048058,0.0387081578373909,0.0,0
3229,67,7,0.018043426796793938,-0.025075111538171768,0.09941698610782623,0.018043426796793938,0.038660068064928055,0.0,0
3230,67,7,0.01792098768055439,-0.025248106569051743,0.09971644729375839,0.01792098768055439,0.03868388012051582,0.0,0
3231,67,7,0.018059613183140755,-0.025022277608513832,0.1004074290394783,0.018059613183140755,0.03886508569121361,0.0,0
3232,67,7,0.017718428745865822,-0.02544437348842621,0.10078646242618561,0.017718428745865822,0.03922143578529358,0.0,0
3233,67,7,0.017840856686234474,-0.025073204189538956,0.10080919414758682,0.017840856686234474,0.0390772745013237,0.0,0
3234,67,7,0.01798766478896141,-0.02548099495470524,0.10093101859092712,0.01798766478896141,0.03907402604818344,0.0,0
3235,67,7,0.01789776049554348,-0.02552410215139389,0.10063482075929642,0.01789776049554348,0.03928189352154732,0.0,0
3236,67,7,0.018273217603564262,-0.02553478255867958,0.10065459460020065,0.018273217603564262,0.03888905420899391,0.0,0
3237,67,7,0.01799042336642742,-0.02540470100939274,0.10066859424114227,0.01799042336642742,0.03902548924088478,0.0,0
3238,67,7,0.01826620288193226,-0.02567802369594574,0.10168974846601486,0.01826620288193226,0.03907265141606331,0.0,0
3239,67,7,0.018292231485247612,-0.025463636964559555,0.10164004564285278,0.018292231485247612,0.038940541446208954,0.0,0
3240,67,7,0.01775459758937359,-0.02580791525542736,0.10148072242736816,0.01775459758937359,0.03850633651018143,0.0,0
3241,67,7,0.01755308173596859,-0.025758132338523865,0.10159753262996674,0.01755308173596859,0.03787917271256447,0.0,0
3242,67,7,0.01768759824335575,-0.02589775063097477,0.10116223245859146,0.01768759824335575,0.03757156804203987,0.0,0
