checkpoint,env,sequence,pass,tile_x,tile_y,gu_current,gu_optimistic_ceiling,ceiling_margin_to_target,clearcoat_min_um,limiting_term_current,disposition
finish_rule,96,0,1,0,3,66.314,75.071,5.071,43.995,q_scratch,plausible_rework_candidate
finish_rule,96,0,1,0,4,60.336,75.689,5.689,44.837,q_scratch,plausible_rework_candidate
finish_rule,96,0,1,1,0,52.867,75.846,5.846,42.27,q_ra,plausible_rework_candidate
finish_rule,96,0,1,1,1,61.455,75.205,5.205,42.204,q_scratch,plausible_rework_candidate
finish_rule,96,0,1,1,2,62.269,74.995,4.995,42.488,q_scratch,plausible_rework_candidate
finish_rule,96,0,1,1,3,57.265,74.274,4.274,42.378,q_ra,plausible_rework_candidate
finish_rule,96,0,1,1,4,68.738,74.053,4.053,42.406,q_scratch,plausible_rework_candidate
finish_rule,96,0,1,2,0,70.684,75.403,5.403,41.841,q_scratch,target_met
finish_rule,96,0,1,2,1,64.156,74.866,4.866,41.507,q_scratch,plausible_rework_candidate
finish_rule,96,0,1,2,2,63.037,73.545,3.545,40.737,q_scratch,plausible_rework_candidate
finish_rule,96,0,1,2,3,61.387,72.722,2.722,40.217,q_scratch,plausible_rework_candidate
finish_rule,96,0,1,2,4,68.212,72.999,2.999,40.228,q_clearcoat,plausible_rework_candidate
finish_rule,96,0,1,3,0,73.257,75.058,5.058,41.715,q_clearcoat,target_met
finish_rule,96,0,1,3,1,73.65,74.584,4.584,41.115,q_clearcoat,target_met
finish_rule,96,0,1,3,2,65.505,73.284,3.284,39.97,q_scratch,plausible_rework_candidate
finish_rule,96,0,1,3,3,66.713,72.077,2.077,38.994,q_clearcoat,plausible_rework_candidate
finish_rule,96,0,1,3,4,67.853,72.155,2.155,38.718,q_clearcoat,plausible_rework_candidate
finish_rule,96,0,1,4,0,74.041,75.321,5.321,42.006,q_clearcoat,target_met
finish_rule,96,0,1,4,1,72.961,74.338,4.338,40.96,q_clearcoat,target_met
finish_rule,96,0,1,4,2,69.674,73.437,3.437,39.754,q_clearcoat,plausible_rework_candidate
finish_rule,96,0,1,4,3,67.427,72.768,2.768,38.745,q_clearcoat,plausible_rework_candidate
finish_rule,96,0,1,4,4,69.503,73.475,3.475,38.554,q_clearcoat,plausible_rework_candidate
finish_rule,96,0,2,0,0,71.465,74.7,4.7,41.862,q_uniformity,target_met
finish_rule,96,0,2,0,1,72.061,73.951,3.951,41.924,q_clearcoat,target_met
finish_rule,96,0,2,0,2,70.484,74.1,4.1,42.702,q_clearcoat,target_met
finish_rule,96,0,2,0,3,68.305,73.684,3.684,43.039,q_clearcoat,plausible_rework_candidate
finish_rule,96,0,2,0,4,67.298,74.391,4.391,43.868,q_uniformity,plausible_rework_candidate
finish_rule,96,0,2,1,0,60.738,74.264,4.264,41.406,q_scratch,plausible_rework_candidate
finish_rule,96,0,2,1,1,66.364,73.543,3.543,41.296,q_clearcoat,plausible_rework_candidate
finish_rule,96,0,2,1,2,66.612,73.323,3.323,41.535,q_clearcoat,plausible_rework_candidate
finish_rule,96,0,2,1,3,65.466,72.551,2.551,41.399,q_clearcoat,plausible_rework_candidate
finish_rule,96,0,2,1,4,69.812,72.344,2.344,41.427,q_clearcoat,plausible_rework_candidate
finish_rule,96,0,2,2,0,70.242,73.643,3.643,40.934,q_clearcoat,target_met
finish_rule,96,0,2,2,1,65.853,73.049,3.049,40.609,q_clearcoat,plausible_rework_candidate
finish_rule,96,0,2,2,2,65.954,71.324,1.324,39.757,q_clearcoat,plausible_rework_candidate
finish_rule,96,0,2,2,3,64.403,70.244,0.244,39.215,q_clearcoat,plausible_rework_candidate
finish_rule,96,0,2,2,4,68.131,70.536,0.536,39.235,q_clearcoat,plausible_rework_candidate
finish_rule,96,0,2,3,0,71.32,73.231,3.231,40.787,q_clearcoat,target_met
finish_rule,96,0,2,3,1,71.65,72.655,2.655,40.218,q_clearcoat,target_met
finish_rule,96,0,2,3,2,66.451,70.741,0.741,39.003,q_clearcoat,plausible_rework_candidate
finish_rule,96,0,2,3,3,66.244,68.825,-1.175,38.0,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,96,0,2,3,4,66.057,68.607,-1.393,37.719,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,96,0,2,4,0,72.047,73.587,3.587,41.089,q_clearcoat,target_met
finish_rule,96,0,2,4,1,70.913,72.291,2.291,40.03,q_clearcoat,target_met
finish_rule,96,0,2,4,2,67.807,70.674,0.674,38.758,q_clearcoat,plausible_rework_candidate
finish_rule,96,0,2,4,3,66.805,69.293,-0.707,37.769,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,96,0,2,4,4,67.21,69.697,-0.303,37.569,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,97,0,1,0,0,74.56,76.315,6.315,46.553,q_uniformity,target_met
finish_rule,97,0,1,0,1,74.331,75.814,5.814,45.548,q_clearcoat,target_met
finish_rule,97,0,1,0,2,74.306,75.49,5.49,44.446,q_clearcoat,target_met
finish_rule,97,0,1,0,3,71.404,75.209,5.209,43.481,q_clearcoat,target_met
finish_rule,97,0,1,0,4,73.896,75.684,5.684,43.353,q_clearcoat,target_met
finish_rule,97,0,1,1,0,62.534,75.518,5.518,45.015,q_scratch,plausible_rework_candidate
finish_rule,97,0,1,1,1,73.819,75.132,5.132,44.263,q_clearcoat,target_met
finish_rule,97,0,1,1,2,71.085,74.937,4.937,43.444,q_scratch,target_met
finish_rule,97,0,1,1,3,69.33,74.732,4.732,42.692,q_scratch,plausible_rework_candidate
finish_rule,97,0,1,1,4,74.062,75.009,5.009,42.503,q_clearcoat,target_met
finish_rule,97,0,1,2,0,56.664,74.964,4.964,43.308,q_scratch,plausible_rework_candidate
finish_rule,97,0,1,2,1,51.18,74.681,4.681,42.816,q_ra,plausible_rework_candidate
finish_rule,97,0,1,2,2,73.736,74.388,4.388,42.177,q_clearcoat,target_met
finish_rule,97,0,1,2,3,73.634,74.573,4.573,41.857,q_clearcoat,target_met
finish_rule,97,0,1,2,4,74.18,74.861,4.861,41.763,q_clearcoat,target_met
finish_rule,97,0,1,3,0,73.177,74.658,4.658,41.889,q_clearcoat,target_met
finish_rule,97,0,1,3,1,50.938,74.666,4.666,41.718,q_ra,plausible_rework_candidate
finish_rule,97,0,1,3,2,73.889,74.635,4.635,41.429,q_clearcoat,target_met
finish_rule,97,0,1,3,3,73.18,74.186,4.186,40.954,q_clearcoat,target_met
finish_rule,97,0,1,3,4,73.547,74.474,4.474,40.979,q_clearcoat,target_met
finish_rule,97,0,1,4,0,73.878,75.442,5.442,41.547,q_clearcoat,target_met
finish_rule,97,0,1,4,1,55.909,75.197,5.197,41.322,q_ra,plausible_rework_candidate
finish_rule,97,0,1,4,2,58.964,75.016,5.016,41.074,q_scratch,plausible_rework_candidate
finish_rule,97,0,1,4,3,73.6,74.962,4.962,40.893,q_clearcoat,target_met
finish_rule,97,0,1,4,4,73.798,75.186,5.186,40.925,q_clearcoat,target_met
finish_rule,97,0,2,0,0,72.57,75.472,5.472,45.812,q_uniformity,target_met
finish_rule,97,0,2,0,1,72.767,74.803,4.803,44.733,q_clearcoat,target_met
finish_rule,97,0,2,0,2,72.84,74.312,4.312,43.594,q_clearcoat,target_met
finish_rule,97,0,2,0,3,71.556,73.841,3.841,42.594,q_clearcoat,target_met
finish_rule,97,0,2,0,4,71.981,74.293,4.293,42.473,q_clearcoat,target_met
finish_rule,97,0,2,1,0,65.56,74.467,4.467,44.208,q_scratch,plausible_rework_candidate
finish_rule,97,0,2,1,1,72.325,73.957,3.957,43.424,q_clearcoat,target_met
finish_rule,97,0,2,1,2,71.836,73.603,3.603,42.577,q_clearcoat,target_met
finish_rule,97,0,2,1,3,70.312,73.217,3.217,41.797,q_clearcoat,target_met
finish_rule,97,0,2,1,4,72.268,73.383,3.383,41.574,q_clearcoat,target_met
finish_rule,97,0,2,2,0,63.349,73.687,3.687,42.491,q_scratch,plausible_rework_candidate
finish_rule,97,0,2,2,1,56.959,73.288,3.288,41.976,q_scratch,plausible_rework_candidate
finish_rule,97,0,2,2,2,71.91,72.747,2.747,41.27,q_clearcoat,target_met
finish_rule,97,0,2,2,3,71.83,72.877,2.877,40.965,q_clearcoat,target_met
finish_rule,97,0,2,2,4,72.397,73.108,3.108,40.861,q_clearcoat,target_met
finish_rule,97,0,2,3,0,71.246,73.052,3.052,41.04,q_clearcoat,target_met
finish_rule,97,0,2,3,1,58.771,73.06,3.06,40.89,q_ra,plausible_rework_candidate
finish_rule,97,0,2,3,2,71.867,72.858,2.858,40.557,q_clearcoat,target_met
finish_rule,97,0,2,3,3,70.95,72.132,2.132,40.02,q_clearcoat,target_met
finish_rule,97,0,2,3,4,71.392,72.441,2.441,40.055,q_clearcoat,target_met
finish_rule,97,0,2,4,0,71.711,73.707,3.707,40.692,q_clearcoat,target_met
finish_rule,97,0,2,4,1,64.161,73.334,3.334,40.434,q_scratch,plausible_rework_candidate
finish_rule,97,0,2,4,2,65.577,72.981,2.981,40.144,q_clearcoat,plausible_rework_candidate
finish_rule,97,0,2,4,3,71.395,72.889,2.889,39.974,q_clearcoat,target_met
finish_rule,97,0,2,4,4,71.322,73.117,3.117,40.006,q_clearcoat,target_met
finish_rule,98,0,1,0,0,72.98,75.013,5.013,42.043,q_clearcoat,target_met
finish_rule,98,0,1,0,1,73.076,74.624,4.624,41.364,q_clearcoat,target_met
finish_rule,98,0,1,0,2,73.305,74.282,4.282,40.488,q_clearcoat,target_met
finish_rule,98,0,1,0,3,72.682,73.784,3.784,39.618,q_clearcoat,target_met
finish_rule,98,0,1,0,4,72.831,74.221,4.221,39.38,q_clearcoat,target_met
finish_rule,98,0,1,1,0,72.438,73.607,3.607,40.278,q_clearcoat,target_met
finish_rule,98,0,1,1,1,68.188,73.353,3.353,39.925,q_scratch,plausible_rework_candidate
finish_rule,98,0,1,1,2,64.423,73.214,3.214,39.517,q_scratch,plausible_rework_candidate
finish_rule,98,0,1,1,3,73.146,73.81,3.81,39.423,q_clearcoat,target_met
finish_rule,98,0,1,1,4,68.917,73.943,3.943,39.294,q_clearcoat,plausible_rework_candidate
finish_rule,98,0,1,2,0,72.101,73.169,3.169,38.709,q_clearcoat,target_met
finish_rule,98,0,1,2,1,65.44,72.67,2.67,38.544,q_scratch,plausible_rework_candidate
finish_rule,98,0,1,2,2,69.123,72.306,2.306,38.484,q_clearcoat,plausible_rework_candidate
finish_rule,98,0,1,2,3,67.067,72.386,2.386,38.685,q_clearcoat,plausible_rework_candidate
finish_rule,98,0,1,2,4,67.798,73.538,3.538,39.227,q_clearcoat,plausible_rework_candidate
finish_rule,98,0,1,3,0,67.157,73.812,3.812,38.597,q_scratch,plausible_rework_candidate
finish_rule,98,0,1,3,1,62.549,73.072,3.072,38.384,q_scratch,plausible_rework_candidate
finish_rule,98,0,1,3,2,72.084,72.923,2.923,38.345,q_clearcoat,target_met
finish_rule,98,0,1,3,3,67.345,71.963,1.963,38.373,q_clearcoat,plausible_rework_candidate
finish_rule,98,0,1,3,4,70.203,73.355,3.355,39.316,q_clearcoat,target_met
finish_rule,98,0,1,4,0,66.906,74.061,4.061,38.671,q_scratch,plausible_rework_candidate
finish_rule,98,0,1,4,1,68.275,73.469,3.469,38.497,q_clearcoat,plausible_rework_candidate
finish_rule,98,0,1,4,2,68.791,73.55,3.55,38.521,q_clearcoat,plausible_rework_candidate
finish_rule,98,0,1,4,3,69.256,72.937,2.937,38.588,q_clearcoat,plausible_rework_candidate
finish_rule,98,0,1,4,4,72.259,73.679,3.679,39.524,q_clearcoat,target_met
finish_rule,98,0,2,0,0,70.428,73.57,3.57,41.264,q_clearcoat,target_met
finish_rule,98,0,2,0,1,70.871,72.938,2.938,40.543,q_clearcoat,target_met
finish_rule,98,0,2,0,2,71.094,72.229,2.229,39.629,q_clearcoat,target_met
finish_rule,98,0,2,0,3,70.151,71.358,1.358,38.766,q_clearcoat,target_met
finish_rule,98,0,2,0,4,69.793,71.542,1.542,38.501,q_clearcoat,plausible_rework_candidate
finish_rule,98,0,2,1,0,69.917,71.639,1.639,39.473,q_clearcoat,plausible_rework_candidate
finish_rule,98,0,2,1,1,69.364,71.161,1.161,39.091,q_clearcoat,plausible_rework_candidate
finish_rule,98,0,2,1,2,66.199,70.738,0.738,38.659,q_clearcoat,plausible_rework_candidate
finish_rule,98,0,2,1,3,70.557,71.256,1.256,38.567,q_clearcoat,target_met
finish_rule,98,0,2,1,4,67.927,71.147,1.147,38.394,q_clearcoat,plausible_rework_candidate
finish_rule,98,0,2,2,0,68.972,70.266,0.266,37.892,q_clearcoat,plausible_rework_candidate
finish_rule,98,0,2,2,1,65.665,69.62,-0.38,37.72,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,98,0,2,2,2,67.952,69.103,-0.897,37.632,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,98,0,2,2,3,66.209,69.303,-0.697,37.816,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,98,0,2,2,4,67.666,70.78,0.78,38.345,q_clearcoat,plausible_rework_candidate
finish_rule,98,0,2,3,0,67.57,70.785,0.785,37.785,q_clearcoat,plausible_rework_candidate
finish_rule,98,0,2,3,1,63.07,69.78,-0.22,37.548,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,98,0,2,3,2,68.505,69.454,-0.546,37.477,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,98,0,2,3,3,66.223,68.62,-1.38,37.51,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,98,0,2,3,4,69.281,70.697,0.697,38.443,q_clearcoat,plausible_rework_candidate
finish_rule,98,0,2,4,0,67.459,71.076,1.076,37.856,q_clearcoat,plausible_rework_candidate
finish_rule,98,0,2,4,1,67.661,70.314,0.314,37.672,q_clearcoat,plausible_rework_candidate
finish_rule,98,0,2,4,2,68.212,70.357,0.357,37.682,q_clearcoat,plausible_rework_candidate
finish_rule,98,0,2,4,3,68.084,69.69,-0.31,37.71,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,98,0,2,4,4,69.471,71.157,1.157,38.656,q_clearcoat,plausible_rework_candidate
finish_rule,99,0,1,0,0,65.733,76.364,6.364,45.013,q_scratch,plausible_rework_candidate
finish_rule,99,0,1,0,1,61.999,76.242,6.242,44.808,q_scratch,plausible_rework_candidate
finish_rule,99,0,1,0,2,48.768,76.13,6.13,44.646,q_ra,plausible_rework_candidate
finish_rule,99,0,1,0,3,71.711,76.086,6.086,44.655,q_scratch,target_met
finish_rule,99,0,1,0,4,74.806,76.216,6.216,44.839,q_clearcoat,target_met
finish_rule,99,0,1,1,0,67.786,75.973,5.973,44.271,q_scratch,plausible_rework_candidate
finish_rule,99,0,1,1,1,56.851,75.887,5.887,44.314,q_scratch,plausible_rework_candidate
finish_rule,99,0,1,1,2,53.406,76.059,6.059,44.717,q_scratch,plausible_rework_candidate
finish_rule,99,0,1,1,3,75.036,75.689,5.689,44.828,q_clearcoat,target_met
finish_rule,99,0,1,1,4,74.624,75.676,5.676,45.116,q_clearcoat,target_met
finish_rule,99,0,1,2,0,62.502,75.848,5.848,43.509,q_scratch,plausible_rework_candidate
finish_rule,99,0,1,2,1,55.674,75.239,5.239,43.533,q_scratch,plausible_rework_candidate
finish_rule,99,0,1,2,2,71.635,75.609,5.609,44.602,q_scratch,target_met
finish_rule,99,0,1,2,3,74.69,75.304,5.304,45.294,q_clearcoat,target_met
finish_rule,99,0,1,2,4,74.319,75.446,5.446,46.047,q_clearcoat,target_met
finish_rule,99,0,1,3,0,66.449,75.708,5.708,42.801,q_scratch,plausible_rework_candidate
finish_rule,99,0,1,3,1,74.079,74.922,4.922,43.054,q_clearcoat,target_met
finish_rule,99,0,1,3,2,74.066,75.104,5.104,44.477,q_clearcoat,target_met
finish_rule,99,0,1,3,3,74.351,75.197,5.197,46.003,q_clearcoat,target_met
finish_rule,99,0,1,3,4,74.208,75.667,5.667,47.402,q_clearcoat,target_met
finish_rule,99,0,1,4,0,55.852,75.918,5.918,42.574,q_ra,plausible_rework_candidate
finish_rule,99,0,1,4,1,65.708,75.086,5.086,43.019,q_scratch,plausible_rework_candidate
finish_rule,99,0,1,4,2,73.698,75.024,5.024,44.594,q_clearcoat,target_met
finish_rule,99,0,1,4,3,74.477,75.458,5.458,46.737,q_clearcoat,target_met
finish_rule,99,0,1,4,4,74.496,76.39,6.39,48.326,q_uniformity,target_met
finish_rule,99,0,2,0,0,67.928,75.314,5.314,44.219,q_scratch,plausible_rework_candidate
finish_rule,99,0,2,0,1,68.106,75.061,5.061,43.935,q_uniformity,plausible_rework_candidate
finish_rule,99,0,2,0,2,57.876,74.796,4.796,43.678,q_ra,plausible_rework_candidate
finish_rule,99,0,2,0,3,73.398,74.759,4.759,43.69,q_clearcoat,target_met
finish_rule,99,0,2,0,4,73.022,74.967,4.967,43.913,q_clearcoat,target_met
finish_rule,99,0,2,1,0,70.234,74.781,4.781,43.434,q_clearcoat,target_met
finish_rule,99,0,2,1,1,64.516,74.667,4.667,43.452,q_scratch,plausible_rework_candidate
finish_rule,99,0,2,1,2,61.037,74.768,4.768,43.771,q_scratch,plausible_rework_candidate
finish_rule,99,0,2,1,3,73.652,74.434,4.434,43.89,q_clearcoat,target_met
finish_rule,99,0,2,1,4,73.252,74.467,4.467,44.185,q_clearcoat,target_met
finish_rule,99,0,2,2,0,68.369,74.49,4.49,42.636,q_scratch,plausible_rework_candidate
finish_rule,99,0,2,2,1,62.104,73.885,3.885,42.649,q_scratch,plausible_rework_candidate
finish_rule,99,0,2,2,2,72.816,74.381,4.381,43.703,q_clearcoat,target_met
finish_rule,99,0,2,2,3,73.416,74.086,4.086,44.332,q_clearcoat,target_met
finish_rule,99,0,2,2,4,73.052,74.318,4.318,45.091,q_clearcoat,target_met
finish_rule,99,0,2,3,0,69.831,74.231,4.231,41.931,q_clearcoat,plausible_rework_candidate
finish_rule,99,0,2,3,1,72.447,73.483,3.483,42.164,q_clearcoat,target_met
finish_rule,99,0,2,3,2,72.555,73.83,3.83,43.549,q_clearcoat,target_met
finish_rule,99,0,2,3,3,73.115,74.053,4.053,45.034,q_clearcoat,target_met
finish_rule,99,0,2,3,4,73.053,74.656,4.656,46.442,q_clearcoat,target_met
finish_rule,99,0,2,4,0,66.619,74.365,4.365,41.692,q_uniformity,plausible_rework_candidate
finish_rule,99,0,2,4,1,68.296,73.628,3.628,42.125,q_clearcoat,plausible_rework_candidate
finish_rule,99,0,2,4,2,72.263,73.731,3.731,43.64,q_clearcoat,target_met
finish_rule,99,0,2,4,3,73.353,74.396,4.396,45.779,q_clearcoat,target_met
finish_rule,99,0,2,4,4,72.994,75.407,5.407,47.336,q_uniformity,target_met
finish_rule,2,0,1,0,0,47.675,75.808,5.808,41.235,q_ra,plausible_rework_candidate
finish_rule,2,0,1,0,1,67.875,75.283,5.283,40.88,q_scratch,plausible_rework_candidate
finish_rule,2,0,1,0,2,66.051,74.419,4.419,40.296,q_scratch,plausible_rework_candidate
finish_rule,2,0,1,0,3,70.999,74.574,4.574,40.135,q_clearcoat,target_met
finish_rule,2,0,1,0,4,65.231,74.912,4.912,40.117,q_scratch,plausible_rework_candidate
finish_rule,2,0,1,1,0,54.245,74.78,4.78,41.443,q_ra,plausible_rework_candidate
finish_rule,2,0,1,1,1,67.713,74.538,4.538,41.179,q_scratch,plausible_rework_candidate
finish_rule,2,0,1,1,2,66.44,73.851,3.851,40.595,q_scratch,plausible_rework_candidate
finish_rule,2,0,1,1,3,66.969,73.945,3.945,40.354,q_scratch,plausible_rework_candidate
finish_rule,2,0,1,1,4,65.892,74.355,4.355,40.339,q_scratch,plausible_rework_candidate
finish_rule,2,0,1,2,0,66.073,74.879,4.879,42.698,q_scratch,plausible_rework_candidate
finish_rule,2,0,1,2,1,73.13,74.368,4.368,42.141,q_clearcoat,target_met
finish_rule,2,0,1,2,2,69.177,74.302,4.302,41.677,q_scratch,plausible_rework_candidate
finish_rule,2,0,1,2,3,69.848,73.9,3.9,41.022,q_clearcoat,plausible_rework_candidate
finish_rule,2,0,1,2,4,70.736,74.467,4.467,41.009,q_clearcoat,target_met
finish_rule,2,0,1,3,0,68.329,75.247,5.247,44.258,q_scratch,plausible_rework_candidate
finish_rule,2,0,1,3,1,68.684,74.464,4.464,43.286,q_scratch,plausible_rework_candidate
finish_rule,2,0,1,3,2,73.84,74.701,4.701,42.755,q_clearcoat,target_met
finish_rule,2,0,1,3,3,71.897,74.738,4.738,42.077,q_clearcoat,target_met
finish_rule,2,0,1,3,4,74.032,74.804,4.804,41.711,q_clearcoat,target_met
finish_rule,2,0,1,4,0,70.37,75.957,5.957,45.714,q_scratch,target_met
finish_rule,2,0,1,4,1,69.674,75.77,5.77,44.964,q_scratch,plausible_rework_candidate
finish_rule,2,0,1,4,2,69.733,75.194,5.194,43.597,q_scratch,plausible_rework_candidate
finish_rule,2,0,1,4,3,71.591,75.014,5.014,42.574,q_clearcoat,target_met
finish_rule,2,0,1,4,4,71.541,75.187,5.187,42.146,q_clearcoat,target_met
finish_rule,2,0,2,0,0,54.1,74.111,4.111,40.443,q_ra,plausible_rework_candidate
finish_rule,2,0,2,0,1,68.957,73.338,3.338,40.021,q_clearcoat,plausible_rework_candidate
finish_rule,2,0,2,0,2,67.64,71.985,1.985,39.327,q_clearcoat,plausible_rework_candidate
finish_rule,2,0,2,0,3,70.555,72.166,2.166,39.207,q_clearcoat,target_met
finish_rule,2,0,2,0,4,67.674,72.47,2.47,39.187,q_clearcoat,plausible_rework_candidate
finish_rule,2,0,2,1,0,63.607,73.069,3.069,40.602,q_uniformity,plausible_rework_candidate
finish_rule,2,0,2,1,1,68.847,72.722,2.722,40.322,q_clearcoat,plausible_rework_candidate
finish_rule,2,0,2,1,2,66.879,71.701,1.701,39.673,q_clearcoat,plausible_rework_candidate
finish_rule,2,0,2,1,3,67.601,71.712,1.712,39.442,q_clearcoat,plausible_rework_candidate
finish_rule,2,0,2,1,4,67.38,72.066,2.066,39.416,q_clearcoat,plausible_rework_candidate
finish_rule,2,0,2,2,0,69.265,73.43,3.43,41.842,q_clearcoat,plausible_rework_candidate
finish_rule,2,0,2,2,1,71.343,72.772,2.772,41.262,q_clearcoat,target_met
finish_rule,2,0,2,2,2,70.065,72.57,2.57,40.786,q_clearcoat,target_met
finish_rule,2,0,2,2,3,70.255,71.877,1.877,40.085,q_clearcoat,target_met
finish_rule,2,0,2,2,4,70.331,72.417,2.417,40.073,q_clearcoat,target_met
finish_rule,2,0,2,3,0,70.561,74.043,4.043,43.402,q_clearcoat,target_met
finish_rule,2,0,2,3,1,70.048,73.03,3.03,42.366,q_clearcoat,target_met
finish_rule,2,0,2,3,2,72.172,73.2,3.2,41.859,q_clearcoat,target_met
finish_rule,2,0,2,3,3,71.623,73.056,3.056,41.166,q_clearcoat,target_met
finish_rule,2,0,2,3,4,70.148,72.922,2.922,40.753,q_clearcoat,target_met
finish_rule,2,0,2,4,0,71.909,74.91,4.91,44.861,q_clearcoat,target_met
finish_rule,2,0,2,4,1,71.929,74.691,4.691,44.144,q_clearcoat,target_met
finish_rule,2,0,2,4,2,71.041,73.831,3.831,42.701,q_clearcoat,target_met
finish_rule,2,0,2,4,3,71.643,73.398,3.398,41.642,q_clearcoat,target_met
finish_rule,2,0,2,4,4,69.6,73.367,3.367,41.164,q_clearcoat,plausible_rework_candidate
finish_rule,2,0,3,0,0,56.325,72.608,2.608,39.807,q_ra,plausible_rework_candidate
finish_rule,2,0,3,0,1,67.683,71.631,1.631,39.349,q_clearcoat,plausible_rework_candidate
finish_rule,2,0,3,0,2,66.489,69.911,-0.089,38.612,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,2,0,3,0,3,68.834,70.013,0.013,38.49,q_clearcoat,plausible_rework_candidate
finish_rule,2,0,3,0,4,66.934,70.283,0.283,38.467,q_clearcoat,plausible_rework_candidate
finish_rule,2,0,3,1,0,64.289,71.579,1.579,39.939,q_clearcoat,plausible_rework_candidate
finish_rule,2,0,3,1,1,67.945,71.098,1.098,39.633,q_clearcoat,plausible_rework_candidate
finish_rule,2,0,3,1,2,65.826,69.847,-0.153,38.974,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,2,0,3,1,3,66.42,69.765,-0.235,38.746,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,2,0,3,1,4,66.54,70.039,0.039,38.703,q_clearcoat,plausible_rework_candidate
finish_rule,2,0,3,2,0,69.024,72.168,2.168,41.156,q_clearcoat,plausible_rework_candidate
finish_rule,2,0,3,2,1,69.976,71.38,1.38,40.563,q_clearcoat,plausible_rework_candidate
finish_rule,2,0,3,2,2,68.915,71.08,1.08,40.095,q_clearcoat,plausible_rework_candidate
finish_rule,2,0,3,2,3,68.839,70.186,0.186,39.39,q_clearcoat,plausible_rework_candidate
finish_rule,2,0,3,2,4,69.224,70.69,0.69,39.373,q_clearcoat,plausible_rework_candidate
finish_rule,2,0,3,3,0,69.9,72.98,2.98,42.697,q_clearcoat,plausible_rework_candidate
finish_rule,2,0,3,3,1,69.272,71.841,1.841,41.663,q_clearcoat,plausible_rework_candidate
finish_rule,2,0,3,3,2,70.928,71.937,1.937,41.168,q_clearcoat,target_met
finish_rule,2,0,3,3,3,70.4,71.644,1.644,40.473,q_clearcoat,target_met
finish_rule,2,0,3,3,4,68.13,71.36,1.36,40.039,q_clearcoat,plausible_rework_candidate
finish_rule,2,0,3,4,0,70.963,73.986,3.986,44.15,q_clearcoat,target_met
finish_rule,2,0,3,4,1,71.412,73.716,3.716,43.446,q_clearcoat,target_met
finish_rule,2,0,3,4,2,70.223,72.687,2.687,42.004,q_clearcoat,target_met
finish_rule,2,0,3,4,3,70.535,72.058,2.058,40.936,q_clearcoat,target_met
finish_rule,2,0,3,4,4,68.247,71.841,1.841,40.422,q_clearcoat,plausible_rework_candidate
finish_rule,5,0,1,0,0,56.101,76.349,6.349,44.983,q_ra,plausible_rework_candidate
finish_rule,5,0,1,0,1,58.083,75.896,5.896,44.999,q_scratch,plausible_rework_candidate
finish_rule,5,0,1,0,2,64.045,75.96,5.96,45.611,q_scratch,plausible_rework_candidate
finish_rule,5,0,1,0,3,67.553,75.807,5.807,46.006,q_scratch,plausible_rework_candidate
finish_rule,5,0,1,0,4,53.787,76.129,6.129,46.602,q_ra,plausible_rework_candidate
finish_rule,5,0,1,1,0,64.847,75.666,5.666,43.809,q_scratch,plausible_rework_candidate
finish_rule,5,0,1,1,1,69.65,75.311,5.311,43.908,q_scratch,plausible_rework_candidate
finish_rule,5,0,1,1,2,59.687,75.064,5.064,44.262,q_scratch,plausible_rework_candidate
finish_rule,5,0,1,1,3,56.77,75.326,5.326,44.977,q_ra,plausible_rework_candidate
finish_rule,5,0,1,1,4,62.931,75.473,5.473,45.41,q_scratch,plausible_rework_candidate
finish_rule,5,0,1,2,0,73.676,75.075,5.075,42.445,q_clearcoat,target_met
finish_rule,5,0,1,2,1,64.412,74.676,4.676,42.521,q_scratch,plausible_rework_candidate
finish_rule,5,0,1,2,2,68.02,74.473,4.473,42.892,q_scratch,plausible_rework_candidate
finish_rule,5,0,1,2,3,74.173,74.794,4.794,43.607,q_clearcoat,target_met
finish_rule,5,0,1,2,4,64.737,74.926,4.926,44.018,q_scratch,plausible_rework_candidate
finish_rule,5,0,1,3,0,58.417,75.08,5.08,41.542,q_scratch,plausible_rework_candidate
finish_rule,5,0,1,3,1,57.053,74.428,4.428,41.485,q_scratch,plausible_rework_candidate
finish_rule,5,0,1,3,2,57.838,74.877,4.877,42.204,q_scratch,plausible_rework_candidate
finish_rule,5,0,1,3,3,70.811,74.902,4.902,42.725,q_scratch,target_met
finish_rule,5,0,1,3,4,73.382,74.916,4.916,43.105,q_clearcoat,target_met
