env,sequence,stage,pass,tile_x,tile_y,removal_mean_um,removal_std_um,total_ra_um,total_rz_um,fine_ra_um,fine_rz_um,waviness_std_um,scratch_mean_um,scratch_max_um,clearcoat_min_um,under_fraction,over_fraction,coverage_fraction
2,0,after_pass,1,4,0,0.75839937,0.19007832,0.19532471,1.32880011,0.19145779,1.31242742,0.10650732,0.12080988,1.21597733,43.83079698,0.345,0.145,1.0
2,0,after_pass,1,4,1,0.89142845,0.13802494,0.08053745,1.2575737,0.07585185,1.19893887,0.08850775,0.03170498,1.28324272,43.8946498,0.045,0.2975,1.0
2,0,after_pass,1,4,2,0.72789447,0.11762228,0.04753415,0.21311952,0.04342217,0.20839163,0.08561542,0.00324881,0.24838519,43.4626263,0.265,0.015,1.0
2,0,after_pass,1,4,3,0.5741276,0.11613234,0.06193985,0.28598373,0.0599307,0.27545661,0.09144819,0.0104915,0.22550416,43.28900509,0.74,0.0,1.0
2,0,after_pass,1,4,4,0.38302246,0.13915283,0.05860751,0.21676474,0.05300152,0.22051303,0.11616493,0.0,0.0,43.69167157,0.9525,0.0,1.0
2,0,after_pass,2,0,0,0.58083032,0.27261876,0.04962979,0.26682416,0.03827987,0.21239039,0.24466624,0.0,0.0,41.03430671,1.0,0.0,1.0
2,0,after_pass,2,0,1,1.11107627,0.36233883,0.04218733,0.17899939,0.03144312,0.15317717,0.32374222,0.00138219,0.04637416,40.99586402,0.78,0.0,1.0
2,0,after_pass,2,0,2,1.44252661,0.40079419,0.03846094,0.20510105,0.03279311,0.14468367,0.32489169,0.0,0.0,41.39138663,0.4575,0.025,1.0
2,0,after_pass,2,0,3,1.38743777,0.32240036,0.02684354,0.13188538,0.03050572,0.13088017,0.26422473,0.00051097,0.04365592,42.16535371,0.495,0.0025,1.0
2,0,after_pass,2,0,4,0.94944558,0.27437504,0.05065235,0.20804751,0.03305749,0.16560396,0.22589273,0.00148296,0.05124008,42.12618221,0.9625,0.0,1.0
2,0,after_pass,2,1,0,1.51661291,0.47427152,0.03518628,0.14063426,0.04273102,0.22626369,0.39777146,0.0,0.0,40.21186812,0.4225,0.14,1.0
2,0,after_pass,2,1,1,2.26299961,0.30719291,0.04553321,0.27507392,0.01659777,0.07573354,0.29243516,0.0,0.0,40.2851344,0.0,0.6975,1.0
2,0,after_pass,2,1,2,2.43769511,0.2652571,0.05478759,0.38893769,0.0383319,0.57814057,0.17099055,0.0143539,0.63254782,40.91477084,0.0,0.8875,1.0
2,0,after_pass,2,1,3,2.09289967,0.29211437,0.05096835,0.28477678,0.04218416,0.24067426,0.20390319,0.01575947,0.31731733,41.73971835,0.01,0.4775,1.0
2,0,after_pass,2,1,4,1.48597723,0.24895008,0.02896181,0.18986326,0.03419652,0.20754376,0.19537489,0.00265675,0.26360015,41.16819085,0.37,0.0,1.0
2,0,after_pass,2,2,0,2.20589278,0.37939639,0.09644582,0.8889944,0.08955911,0.84453249,0.23164509,0.03610544,0.79827954,40.2289684,0.0175,0.6025,1.0
2,0,after_pass,2,2,1,2.67632628,0.32107347,0.08337392,0.58775275,0.07139462,0.51899641,0.09438475,0.04197359,0.79479901,40.25850325,0.0,0.91,1.0
2,0,after_pass,2,2,2,2.60234319,0.26554159,0.04577428,0.46327621,0.03985627,0.4486591,0.12301698,0.02133373,0.62338073,40.91558659,0.0,0.945,1.0
2,0,after_pass,2,2,3,2.17894953,0.21642068,0.03072241,0.15993338,0.01869165,0.11348485,0.17676324,0.00340339,0.09175678,41.62630615,0.0,0.6225,1.0
2,0,after_pass,2,2,4,1.5335825,0.24651926,0.05447828,0.54365298,0.05017631,0.50610623,0.18456589,0.01634212,0.37547563,41.1680406,0.355,0.0,1.0
2,0,after_pass,2,3,0,2.34293589,0.37023587,0.07406316,0.82265123,0.06699481,0.80218114,0.2520151,0.02256494,0.69600998,40.65836687,0.035,0.7575,1.0
2,0,after_pass,2,3,1,2.66704293,0.14791157,0.03551422,0.20602827,0.01107899,0.04491495,0.12171696,0.0,0.0,40.67931191,0.0,1.0,1.0
2,0,after_pass,2,3,2,2.0918749,0.24724647,0.04026245,0.20546491,0.0219259,0.08957149,0.24607218,0.0,0.0,41.82098418,0.0,0.4975,1.0
2,0,after_pass,2,3,3,1.63224138,0.2226773,0.04258901,0.23821628,0.03826346,0.22923833,0.17133209,0.01174353,0.1513675,42.1245645,0.135,0.005,1.0
2,0,after_pass,2,3,4,1.27461519,0.22968145,0.04300143,0.20578544,0.04343677,0.20208895,0.18684469,0.01070885,0.22775677,42.06604005,0.6825,0.0,1.0
2,0,after_pass,2,4,0,1.90297404,0.38693469,0.12929896,0.88334679,0.12707387,0.76461735,0.22717779,0.05703814,0.72670194,42.31691375,0.1,0.31,1.0
2,0,after_pass,2,4,1,2.1540305,0.28915125,0.071762,0.84890607,0.05792101,0.80518313,0.20187793,0.01555427,0.76918164,42.40712407,0.0,0.5975,1.0
2,0,after_pass,2,4,2,1.54160412,0.28359273,0.04989255,0.35143178,0.04296247,0.21799685,0.24321108,0.00198173,0.19425314,42.73063714,0.295,0.0425,1.0
2,0,after_pass,2,4,3,1.108277,0.1823009,0.05498584,0.22356492,0.05279825,0.32107233,0.15350456,0.00615495,0.16153209,42.85059426,0.94,0.0,1.0
2,0,after_pass,2,4,4,0.8078328,0.22157476,0.05084391,0.20376208,0.05013111,0.20699778,0.18008295,0.0,0.0,43.12255467,1.0,0.0,1.0
3,0,after_pass,1,0,0,0.28264512,0.12505815,0.05761325,0.23078528,0.04938553,0.22654206,0.1142005,0.00368355,0.20520777,42.52518008,1.0,0.0,0.9625
3,0,after_pass,1,0,1,0.63912485,0.19840137,0.0410303,0.20014061,0.03433128,0.15457878,0.16449349,0.00013546,0.04466595,42.8223626,0.7,0.0,1.0
3,0,after_pass,1,0,2,0.93752146,0.19874004,0.04466352,0.25620284,0.04131112,0.25167911,0.14993925,0.01033236,0.58797421,43.00665159,0.1875,0.2275,1.0
3,0,after_pass,1,0,3,0.98920097,0.19401123,0.09394198,0.64808687,0.08860067,0.61993298,0.13137211,0.04169345,0.57156144,43.41999301,0.14,0.325,1.0
3,0,after_pass,1,0,4,0.70771676,0.18884531,0.06297194,0.32600989,0.06252533,0.34637738,0.14355659,0.01120746,0.24237424,43.15014839,0.6,0.0325,1.0
3,0,after_pass,1,1,0,0.71041838,0.19695183,0.04748198,0.27937268,0.04723589,0.32637107,0.16455631,0.00598518,0.18780036,42.72309152,0.495,0.0,1.0
3,0,after_pass,1,1,1,1.0301894,0.13250711,0.02582267,0.12487016,0.0237562,0.11571861,0.11913454,0.00286495,0.05629044,42.35186402,0.0325,0.2425,1.0
3,0,after_pass,1,1,2,1.2647035,0.19025494,0.13851623,1.16286535,0.12456634,1.09193002,0.07357261,0.06615748,1.32632679,42.37454014,0.05,0.88,1.0
3,0,after_pass,1,1,3,1.26764751,0.19955215,0.14612957,1.03571691,0.13836615,0.97933796,0.07456353,0.075994,1.10292432,42.70571165,0.0575,0.865,1.0
3,0,after_pass,1,1,4,0.91550133,0.20836039,0.05277195,0.29356578,0.05330808,0.26823043,0.14927512,0.00977753,0.28437616,42.39682407,0.2875,0.23,1.0
3,0,after_pass,1,2,0,0.89069261,0.17998631,0.17215658,1.30245401,0.15619994,0.98511032,0.10025572,0.09092925,1.12160477,43.02463132,0.195,0.0725,1.0
3,0,after_pass,1,2,1,1.24662104,0.12463235,0.02272421,0.23692916,0.02108741,0.22789184,0.09088214,0.00603708,0.75701903,42.31397083,0.005,0.8425,1.0
3,0,after_pass,1,2,2,1.2715707,0.19534556,0.17431438,1.43337348,0.15770298,1.34939643,0.04700257,0.09379582,1.3451084,42.30611562,0.0625,0.865,1.0
3,0,after_pass,1,2,3,1.18421843,0.13100976,0.08423001,0.73317982,0.08437268,0.71533613,0.05544484,0.03901297,1.00175796,42.80517804,0.025,0.7725,1.0
3,0,after_pass,1,2,4,0.81939467,0.17499176,0.05006549,0.22800444,0.04426689,0.21947834,0.14021699,0.0,0.0,42.603361,0.325,0.035,1.0
3,0,after_pass,1,3,0,0.98844788,0.18836355,0.02376338,0.13103057,0.02261782,0.12307214,0.12777029,0.0,0.0,44.13921511,0.125,0.34,1.0
3,0,after_pass,1,3,1,1.24017187,0.14930766,0.06373677,0.46404877,0.05627589,0.4332464,0.0622858,0.03095139,0.61583167,42.99111846,0.025,0.8975,1.0
3,0,after_pass,1,3,2,1.19272961,0.1476272,0.09200798,0.91657388,0.07827706,0.81901426,0.07956415,0.04327126,1.35502673,42.97631197,0.0325,0.75,1.0
3,0,after_pass,1,3,3,1.02444713,0.09321647,0.04752735,0.18323423,0.02930398,0.14817804,0.08290057,0.0,0.0,43.51438195,0.0,0.145,1.0
3,0,after_pass,1,3,4,0.77071633,0.11463278,0.04368756,0.38923798,0.04327961,0.37812366,0.08544025,0.00539675,1.10625671,44.23457467,0.4275,0.0,1.0
3,0,after_pass,1,4,0,0.8137565,0.19608988,0.06767998,0.80868332,0.06644208,0.79743308,0.11867382,0.02731218,0.75711506,45.65048274,0.415,0.0425,1.0
3,0,after_pass,1,4,1,0.9572277,0.16912943,0.04577557,0.36206314,0.05027999,0.37595759,0.11321403,0.01676588,0.65857099,44.72723069,0.125,0.2225,1.0
3,0,after_pass,1,4,2,0.75372817,0.19518553,0.04128934,0.15759325,0.03801061,0.15733443,0.16691789,0.00071919,0.03312572,44.56979429,0.46,0.0175,1.0
3,0,after_pass,1,4,3,0.66595135,0.15915028,0.04283035,0.20492784,0.04326461,0.18969634,0.12409067,0.0,0.0,44.75336713,0.6675,0.0,1.0
3,0,after_pass,1,4,4,0.66194164,0.15965088,0.13176978,0.96865936,0.13188154,0.92658703,0.08702009,0.06897688,1.0482181,45.39462525,0.6325,0.0,1.0
3,0,after_pass,2,0,0,0.717488,0.32366398,0.06008744,0.28604364,0.04432483,0.21067292,0.29409479,0.00270161,0.16613359,41.95276254,1.0,0.0,1.0
3,0,after_pass,2,0,1,1.60913267,0.45718807,0.02678493,0.12544045,0.03111003,0.13649043,0.38689034,0.00013869,0.03049635,41.45280561,0.5875,0.0025,1.0
3,0,after_pass,2,0,2,2.19372094,0.4287758,0.04455535,0.44498799,0.04564732,0.43357086,0.3308912,0.00391549,0.28269088,41.46292519,0.1425,0.3,1.0
