surface_kind,direction_mode,surface_profile,env,profile_seed,tile_i,tile_j,cell_count,local_gu_mean,local_ra_mean_um,local_rz_mean_um,gu_pass_area_pct,ra_pass_area_pct,rz_pass_area_pct,scratch_pass_area_pct,all4_pass_area_pct,clearcoat_pass_area_pct,temperature_pass_area_pct
freeform,cross_xy,factory_prepolish_deep_defect,4,31000,3,0,400,73.26260431216308,0.03394441735152574,0.11445309817632905,72.25,100.0,100.0,100.0,72.25,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_defect,4,31000,3,1,400,74.93988686855587,0.02155836046695069,0.07231952163229709,86.75,100.0,100.0,100.0,86.75,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_defect,4,31000,3,2,400,75.73433661379035,0.013501287298894455,0.045458238485891894,87.25,100.0,100.0,100.0,87.25,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_defect,4,31000,3,3,400,77.40411184082778,0.014887362200742578,0.05021008567778863,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_defect,4,31000,3,4,400,77.50528767968729,0.02117788197257653,0.07025511028152882,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_defect,4,31000,4,0,400,77.49158947920388,0.018534611601854243,0.06349961921930225,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_defect,4,31000,4,1,400,77.47626788967658,0.011942247964810733,0.040308054265611924,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_defect,4,31000,4,2,400,71.11226431502772,0.031088702186284466,0.10045061617687512,51.0,100.0,100.0,100.0,51.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_defect,4,31000,4,3,400,77.3595495680373,0.01820516531954984,0.06176470600570934,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_defect,4,31000,4,4,400,77.58291419950793,0.020874480951160894,0.07088387745640241,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,6,31000,0,0,400,77.64741233595551,0.026108201595273918,0.08791480447962993,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,6,31000,0,1,400,77.61224555591059,0.018252337069685397,0.06137725033097777,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,6,31000,0,2,400,77.53981634662506,0.022895550720634206,0.07696414575173743,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,6,31000,0,3,400,77.51954122335319,0.018735471364666925,0.06396815266619858,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,6,31000,0,4,400,77.66426101725057,0.01977997615160344,0.06654027328302892,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,6,31000,1,0,400,77.49344335815489,0.017459733713363915,0.05931820613788339,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,6,31000,1,1,400,77.34846303835204,0.020211220467366234,0.06853488756141134,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,6,31000,1,2,400,77.40053113170416,0.017403496119580607,0.05903854385723953,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,6,31000,1,3,400,77.55017516308264,0.016656039657265455,0.056003070935958965,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,6,31000,1,4,400,77.56865615125177,0.019598598230208156,0.066489481620564,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,6,31000,2,0,400,76.83493347751826,0.01784047187402674,0.05968190305658329,97.25,100.0,100.0,100.0,97.25,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,6,31000,2,1,400,71.18429145433294,0.048860285124075836,0.162365112797904,78.0,92.5,100.0,100.0,78.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,6,31000,2,2,400,75.89922096418287,0.021528320073385777,0.07324172575047783,94.0,99.5,100.0,100.0,94.0,100.0,100.0
