shield_mode,surface_kind,direction_mode,surface_profile,env,profile_seed,tile_i,tile_j,cell_count,local_gu_mean,local_ra_mean_um,local_rz_mean_um,gu_pass_area_pct,ra_pass_area_pct,rz_pass_area_pct,scratch_pass_area_pct,all4_pass_area_pct,clearcoat_pass_area_pct,temperature_pass_area_pct,surface_seed_base
control,cylinder,same_xx,factory_prepolish_deep_defect,2,40000,4,4,400,77.48375383199425,0.027103957077722788,0.09173757297256006,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,40000,0,0,400,77.68615199678514,0.02602113759738497,0.08797674718483357,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,40000,0,1,400,77.5423679214584,0.026385688151480305,0.08878194309327947,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,40000,0,2,400,77.54816410374372,0.022036577538817523,0.07389921606753909,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,40000,0,3,400,77.58660358158751,0.02909012172403896,0.09693095821462056,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,40000,0,4,400,77.66991949561152,0.027463102161267013,0.0924607704184516,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,40000,1,0,400,77.50162539547895,0.02208442264340904,0.07522914207500793,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,40000,1,1,400,77.40365906171454,0.02131649369055771,0.07203115785008145,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,40000,1,2,400,77.19102560509063,0.022775595394584052,0.07633163949448168,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,40000,1,3,400,77.40781800642831,0.020581496781397184,0.06981814881897909,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,40000,1,4,400,77.58503740679168,0.02083427162044631,0.07111960583207637,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,40000,2,0,400,76.84674076949258,0.023173570519029667,0.07849793441392118,96.5,100.0,100.0,100.0,96.5,100.0,100.0,40000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,40000,2,1,400,77.35661474958174,0.017098354994643093,0.05759927869713357,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,40000,2,2,400,76.51800310717266,0.01708036479515274,0.058316063100837666,96.5,100.0,100.0,100.0,96.5,100.0,100.0,40000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,40000,2,3,400,65.78052399181057,0.09104978566949015,0.30641934246903263,60.25,82.0,100.0,100.0,60.25,100.0,100.0,40000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,40000,2,4,400,76.37225587154983,0.023470521211896776,0.07944037881217979,95.75,99.75,100.0,100.0,95.75,100.0,100.0,40000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,40000,3,0,400,71.3936136880514,0.0394089464576252,0.13277748238203807,67.0,100.0,100.0,100.0,67.0,100.0,100.0,40000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,40000,3,1,400,77.48139371852717,0.015154784516046047,0.050904204412360675,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,40000,3,2,400,77.3357219666648,0.01940417445680588,0.06470524871160059,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,40000,3,3,400,75.88017156308932,0.024946117819545047,0.08502997932299322,94.0,98.75,100.0,100.0,94.0,100.0,100.0,40000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,40000,3,4,400,67.09441968738791,0.07276620506901976,0.24813283493491903,66.25,87.75,100.0,99.5,66.25,100.0,100.0,40000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,40000,4,0,400,71.84219447754212,0.03544491249360626,0.11769648352833283,69.5,100.0,100.0,100.0,69.5,100.0,100.0,40000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,40000,4,1,400,77.55814492995317,0.019580873301825247,0.06577505304230315,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,40000,4,2,400,77.63055977944036,0.022975158007776143,0.07775071322693028,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,40000,4,3,400,77.48692109196851,0.024021125732964874,0.08124003896037486,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,40000,4,4,400,77.505853506182,0.027727065925449886,0.09380431559191259,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
control,cylinder,same_xx,legacy_stress,0,40000,0,0,400,77.6155187588417,0.017440777062347465,0.05881804281304704,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
control,cylinder,same_xx,legacy_stress,0,40000,0,1,400,75.0291788170524,0.01346301778759841,0.0451635164772062,88.0,100.0,100.0,100.0,88.0,100.0,100.0,40000
control,cylinder,same_xx,legacy_stress,0,40000,0,2,400,66.85861993533354,0.018258464613401776,0.06106061307070936,69.0,100.0,100.0,98.25,69.0,100.0,100.0,40000
control,cylinder,same_xx,legacy_stress,0,40000,0,3,400,70.19804547088046,0.015978014592580775,0.05458430518865212,74.75,100.0,100.0,99.75,74.75,100.0,100.0,40000
control,cylinder,same_xx,legacy_stress,0,40000,0,4,400,77.71883196847207,0.01556351534611185,0.05241349452375767,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
control,cylinder,same_xx,legacy_stress,0,40000,1,0,400,77.54252232827874,0.012949871480300358,0.04411955639681097,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
control,cylinder,same_xx,legacy_stress,0,40000,1,1,400,71.41854956177444,0.05596425044670487,0.18986049643618366,80.75,88.5,100.0,100.0,80.75,100.0,100.0,40000
control,cylinder,same_xx,legacy_stress,0,40000,1,2,400,77.59605209351075,0.01287999728513666,0.04348189104025263,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
control,cylinder,same_xx,legacy_stress,0,40000,1,3,400,77.58216728173754,0.014308468725215429,0.048404386056490674,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
control,cylinder,same_xx,legacy_stress,0,40000,1,4,400,77.6463515108193,0.014553920595186535,0.049450169602963535,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
control,cylinder,same_xx,legacy_stress,0,40000,2,0,400,77.5103284226924,0.013622190491616502,0.04604641437257074,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
control,cylinder,same_xx,legacy_stress,0,40000,2,1,400,66.14845108655113,0.10009732924393386,0.32607967248967773,64.25,75.5,100.0,100.0,64.25,100.0,100.0,40000
control,cylinder,same_xx,legacy_stress,0,40000,2,2,400,71.42219854818528,0.03830229122372208,0.12985504446043666,64.25,100.0,100.0,100.0,64.25,100.0,100.0,40000
control,cylinder,same_xx,legacy_stress,0,40000,2,3,400,74.94056034555217,0.01758038519275993,0.059231543557498094,79.5,100.0,100.0,100.0,79.5,100.0,100.0,40000
control,cylinder,same_xx,legacy_stress,0,40000,2,4,400,77.53594417329995,0.012057892871395333,0.040447167592719546,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
control,cylinder,same_xx,legacy_stress,0,40000,3,0,400,77.42123211527182,0.010566675178904717,0.03525657645421326,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
control,cylinder,same_xx,legacy_stress,0,40000,3,1,400,73.22993620802625,0.026902451278642082,0.0913176879623418,74.25,100.0,100.0,100.0,74.25,100.0,100.0,40000
control,cylinder,same_xx,legacy_stress,0,40000,3,2,400,70.51263935225278,0.0327777075097588,0.11006374496304851,46.5,100.0,100.0,99.5,46.5,100.0,100.0,40000
control,cylinder,same_xx,legacy_stress,0,40000,3,3,400,69.55574189205423,0.049801223649377856,0.1686369521056071,60.0,97.25,100.0,100.0,60.0,100.0,100.0,40000
control,cylinder,same_xx,legacy_stress,0,40000,3,4,400,67.6086943814719,0.0647893493021715,0.21171138547371643,53.5,94.5,100.0,100.0,53.5,100.0,100.0,40000
control,cylinder,same_xx,legacy_stress,0,40000,4,0,400,70.70094896524337,0.046759005474560106,0.1540121007718665,67.25,99.75,100.0,100.0,67.25,100.0,100.0,40000
control,cylinder,same_xx,legacy_stress,0,40000,4,1,400,72.93236430305002,0.0236544335506197,0.0805250957437654,67.25,100.0,100.0,100.0,67.25,100.0,100.0,40000
control,cylinder,same_xx,legacy_stress,0,40000,4,2,400,75.12455241681332,0.020786687875244785,0.07076450091014407,85.5,100.0,100.0,100.0,85.5,100.0,100.0,40000
control,cylinder,same_xx,legacy_stress,0,40000,4,3,400,76.4166482394301,0.017389445411434147,0.05862867688667675,94.25,100.0,100.0,100.0,94.25,100.0,100.0,40000
control,cylinder,same_xx,legacy_stress,0,40000,4,4,400,66.71091692180174,0.08715303745491643,0.2739209740541916,67.0,80.25,100.0,100.0,67.0,100.0,100.0,40000
control,cylinder,same_xx,factory_prepolish,1,41000,0,0,400,77.60198794130072,0.026156800743814303,0.08630575766420445,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish,1,41000,0,1,400,77.48030744475324,0.01643970537895249,0.05589684650259881,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish,1,41000,0,2,400,77.52509267630381,0.018397637841364674,0.06168621685696746,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish,1,41000,0,3,400,77.60641770311985,0.018985682113459097,0.06302884394155123,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish,1,41000,0,4,400,77.70138985255939,0.020526213192272023,0.0692407795804897,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish,1,41000,1,0,400,77.39304202655674,0.014857461934387573,0.050947152191267185,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish,1,41000,1,1,400,75.20830156477886,0.01585973853665204,0.05443879506626731,83.25,100.0,100.0,100.0,83.25,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish,1,41000,1,2,400,75.49942868659247,0.014837446071433051,0.050433428593890606,89.25,100.0,100.0,100.0,89.25,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish,1,41000,1,3,400,77.4919476526933,0.017913434522958228,0.05999331529602987,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish,1,41000,1,4,400,77.62736468538871,0.01725974528439819,0.05794829812047711,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish,1,41000,2,0,400,77.32740140363903,0.01393824125155577,0.04692476983266765,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish,1,41000,2,1,400,77.12570383085236,0.011049054561313667,0.03710956226738085,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish,1,41000,2,2,400,77.3390010536521,0.014174039459283949,0.04817146188285677,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish,1,41000,2,3,400,77.49045292850337,0.02117660763366269,0.07190588112069764,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish,1,41000,2,4,400,77.64209189551231,0.01823412511996835,0.06119292195942659,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish,1,41000,3,0,400,77.36777189535174,0.017076965722107467,0.057797933086843264,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish,1,41000,3,1,400,77.4269915653027,0.018140586915616486,0.061818905580239496,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish,1,41000,3,2,400,77.55672474480993,0.01488077392925038,0.05064327923917597,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish,1,41000,3,3,400,77.59575861007734,0.016015425332526433,0.0542955219777181,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish,1,41000,3,4,400,77.62046816089429,0.01978335727934179,0.06733479986983157,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish,1,41000,4,0,400,77.52246332591571,0.02015995104158769,0.06837502629835898,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish,1,41000,4,1,400,77.49113351483345,0.022630788449301,0.07589498650295906,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish,1,41000,4,2,400,77.62161421834494,0.01997841926317597,0.06755528546587186,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish,1,41000,4,3,400,77.62949918620981,0.019301763121309122,0.06494514207496693,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish,1,41000,4,4,400,77.64920736963803,0.020972683225502012,0.07119152348053624,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish_deep_defect,2,41000,0,0,400,77.59011109640234,0.026162429159688888,0.08631241257033094,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish_deep_defect,2,41000,0,1,400,77.49700622740366,0.017012917897855816,0.05782594715951988,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish_deep_defect,2,41000,0,2,400,77.54202856900376,0.01878157635926224,0.06293307941710381,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish_deep_defect,2,41000,0,3,400,77.61095032542418,0.019046444903583225,0.06323691438616473,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish_deep_defect,2,41000,0,4,400,77.70040625843463,0.020489796528134843,0.06912226483760145,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish_deep_defect,2,41000,1,0,400,77.31457046376475,0.013656486338078939,0.04681942394341049,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish_deep_defect,2,41000,1,1,400,75.39085584591447,0.016268497109153464,0.0556254407128314,86.25,100.0,100.0,100.0,86.25,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish_deep_defect,2,41000,1,2,400,75.71389962984678,0.01541140598449389,0.052298524272904504,89.0,100.0,100.0,100.0,89.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish_deep_defect,2,41000,1,3,400,77.51156684171073,0.01822342807898033,0.06101912832011348,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish_deep_defect,2,41000,1,4,400,77.62665627482932,0.01724019286755753,0.05788349905144074,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish_deep_defect,2,41000,2,0,400,74.11025131902944,0.02511586014530293,0.08443635856339025,83.0,100.0,100.0,100.0,83.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish_deep_defect,2,41000,2,1,400,75.84201057395212,0.01542273704214372,0.05279639998622789,91.25,100.0,100.0,100.0,91.25,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish_deep_defect,2,41000,2,2,400,77.3465425532409,0.01486253331201735,0.05042931179287109,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish_deep_defect,2,41000,2,3,400,77.5141252974248,0.021530736665443605,0.07312534988549398,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish_deep_defect,2,41000,2,4,400,77.64217776709833,0.01823247988168265,0.06118166749931594,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish_deep_defect,2,41000,3,0,400,77.20827118199819,0.014576438985035786,0.04931258547309833,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish_deep_defect,2,41000,3,1,400,77.33971829362235,0.01656921733262794,0.05643815913530169,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish_deep_defect,2,41000,3,2,400,77.5446801310226,0.014943782248573644,0.05083240693618718,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish_deep_defect,2,41000,3,3,400,77.60508060038612,0.016180525734341637,0.054848807366998244,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish_deep_defect,2,41000,3,4,400,77.62095342476472,0.019790037352041958,0.06735950771093491,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish_deep_defect,2,41000,4,0,400,77.51746466568694,0.020189162468410092,0.06846963476402018,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish_deep_defect,2,41000,4,1,400,77.47430116978377,0.02247931561010765,0.07532039902036311,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish_deep_defect,2,41000,4,2,400,77.62991109766628,0.02026312010178798,0.06849373904552979,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish_deep_defect,2,41000,4,3,400,77.63344240753669,0.019376547000092753,0.06519590966833118,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish_deep_defect,2,41000,4,4,400,77.64934455546947,0.020972107584433478,0.07118661240622996,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,41000,0,0,400,77.59593670841411,0.026294838359071617,0.08676848395203302,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,41000,0,1,400,77.50456120308802,0.017149346115897513,0.05829167128922332,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,41000,0,2,400,77.54356154529353,0.018836300526933535,0.06312981992804213,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,41000,0,3,400,77.61229626395735,0.019072351126935776,0.06331808881352724,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,41000,0,4,400,77.70149708498613,0.020526145371988814,0.06923574073061968,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,41000,1,0,400,77.3418958835848,0.014468538946319807,0.04956601260954033,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,41000,1,1,400,75.33981892810185,0.017449486365995998,0.059533734172370706,84.25,100.0,100.0,100.0,84.25,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,41000,1,2,400,75.6578419377,0.015620340502962286,0.052989139287359405,88.25,100.0,100.0,100.0,88.25,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,41000,1,3,400,77.50887307409468,0.018211191487114066,0.060987862879972404,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,41000,1,4,400,77.62742525445704,0.017258104817089656,0.0579423876481629,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
