shield_mode,surface_kind,direction_mode,surface_profile,env,profile_seed,outcome,quality_ok,safety_ok,force_hard_violated,thermal_hard_violated,unstable_hard_violated,control_steps,contact_steps,sensor_fault_steps,raw_force_max_n,normal_alignment_error_max_deg,parent_force_action_mean,executed_force_action_mean,parent_feed_action_mean,executed_feed_action_mean,shield_step_fraction,force_action_cap_mean,force_action_cap_min,gu_before,gu_final,ra_before_um,ra_final_um,rz_before_um,rz_final_um,scratch_before_um,scratch_final_um,clearcoat_min_um,temperature_peak_c,before_gu_pass_area_pct,before_tile_gu_pass_area_pct_mean,before_tile_gu_pass_area_pct_min,before_tile_gu_pass_area_pct_p10,before_ra_pass_area_pct,before_tile_ra_pass_area_pct_mean,before_tile_ra_pass_area_pct_min,before_tile_ra_pass_area_pct_p10,before_rz_pass_area_pct,before_tile_rz_pass_area_pct_mean,before_tile_rz_pass_area_pct_min,before_tile_rz_pass_area_pct_p10,before_scratch_pass_area_pct,before_tile_scratch_pass_area_pct_mean,before_tile_scratch_pass_area_pct_min,before_tile_scratch_pass_area_pct_p10,before_all4_pass_area_pct,before_tile_all4_pass_area_pct_mean,before_tile_all4_pass_area_pct_min,before_tile_all4_pass_area_pct_p10,before_clearcoat_pass_area_pct,before_tile_clearcoat_pass_area_pct_mean,before_tile_clearcoat_pass_area_pct_min,before_tile_clearcoat_pass_area_pct_p10,before_temperature_pass_area_pct,before_tile_temperature_pass_area_pct_mean,before_tile_temperature_pass_area_pct_min,before_tile_temperature_pass_area_pct_p10,final_gu_pass_area_pct,final_tile_gu_pass_area_pct_mean,final_tile_gu_pass_area_pct_min,final_tile_gu_pass_area_pct_p10,final_ra_pass_area_pct,final_tile_ra_pass_area_pct_mean,final_tile_ra_pass_area_pct_min,final_tile_ra_pass_area_pct_p10,final_rz_pass_area_pct,final_tile_rz_pass_area_pct_mean,final_tile_rz_pass_area_pct_min,final_tile_rz_pass_area_pct_p10,final_scratch_pass_area_pct,final_tile_scratch_pass_area_pct_mean,final_tile_scratch_pass_area_pct_min,final_tile_scratch_pass_area_pct_p10,final_all4_pass_area_pct,final_tile_all4_pass_area_pct_mean,final_tile_all4_pass_area_pct_min,final_tile_all4_pass_area_pct_p10,final_clearcoat_pass_area_pct,final_tile_clearcoat_pass_area_pct_mean,final_tile_clearcoat_pass_area_pct_min,final_tile_clearcoat_pass_area_pct_p10,final_temperature_pass_area_pct,final_tile_temperature_pass_area_pct_mean,final_tile_temperature_pass_area_pct_min,final_tile_temperature_pass_area_pct_p10,surface_seed_base
static_cap,flat,same_xx,factory_prepolish,1,43000,success,True,True,False,False,False,3589,3490,0,8.916403770446777,89.16697692871094,0.6808417572435661,0.6808417572435661,-0.15653590554271313,-0.15653590554271313,0.0,1.0,1.0,62.170127599199944,70.66591531426249,0.10728406592497904,0.0775779655317556,0.8549422165860483,0.6786274430379033,0.33476548126852135,0.24100809200481677,44.26567358225454,28.847461232082882,96.6,96.6,66.0,87.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.8,99.8,97.75,99.2,96.6,96.6,66.0,87.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.05,97.05,76.75,87.10000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.95,99.95,99.25,100.0,97.05,97.05,76.75,87.10000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,flat,same_xx,factory_prepolish_deep_defect,2,43000,fail_max_passes,False,True,False,False,False,3931,3832,0,9.295385360717773,89.1669921875,0.7289272946476391,0.7289272946476391,-0.31729986053978904,-0.31729986053978904,0.0,1.0,1.0,61.36151178148086,69.7443118276253,0.11197964278288595,0.09221704913474595,1.3164264159752306,1.159200302986022,0.8747081507935706,0.7473844658412837,44.26560858359556,29.19286179778418,94.15,94.15,52.25,75.05,99.35000000000001,99.35,90.25,99.4,100.0,100.0,100.0,100.0,99.74,99.74,97.0,99.2,94.15,94.15,52.25,75.05,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.71000000000001,94.71,54.75,76.85,99.89,99.89,98.75,99.7,100.0,100.0,100.0,100.0,99.94,99.94,98.5,100.0,94.71000000000001,94.71,54.75,76.85,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,flat,same_xx,factory_prepolish_deep_stress,3,43000,fail_max_passes,False,True,False,False,False,3932,3833,0,9.295793533325195,89.1669921875,0.7289745784663081,0.7289745784663081,-0.31775464921894114,-0.31775464921894114,0.0,1.0,1.0,61.1531170237663,69.22658564824104,0.11516145348318405,0.09693651275032983,1.7744756412088396,1.6012503582641955,1.330130242806994,1.1733085510241137,44.26559060016478,29.194327124563166,94.12,94.12,51.74999999999999,74.95,98.09,98.09,73.25,97.6,100.0,100.0,100.0,100.0,99.76,99.76,97.25,99.2,94.12,94.12,51.74999999999999,74.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.56,94.56,52.5,76.75,98.81,98.81,83.0,98.5,100.0,100.0,100.0,100.0,99.94,99.94,98.75,100.0,94.56,94.56,52.5,76.75,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,flat,same_xx,legacy_stress,0,43000,fail_max_passes,False,True,False,False,False,6127,6028,0,9.236510276794434,89.16697692871094,0.9649069283467065,0.9649069283467065,-0.9206183082298701,-0.9206183082298701,0.0,1.0,1.0,50.81371644148629,59.23771014900025,0.149775592312415,0.12428414396622192,2.3002187134624315,2.077038173222547,1.8708405885261186,1.6422257973662924,42.98281317796893,29.605200378671217,77.17,77.17,40.25,49.8,89.11,89.11,60.0,70.2,100.0,100.0,100.0,100.0,99.75,99.75,97.75,99.1,77.17,77.17,40.25,49.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,78.12,78.12,47.0,50.9,91.62,91.62,65.25,73.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,78.12,78.12,47.0,50.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish_deep_defect,2,43000,fail_force_overload,False,False,True,False,False,485,385,0,8.780902862548828,48.52824401855469,0.979860130828066,0.979860130828066,-0.608255620431347,-0.608255620431347,0.0,1.0,1.0,61.36151178148086,61.45761285863035,0.11197964278288595,0.10790177111255278,1.3164264159752306,1.310311600521925,0.8747081507935706,0.8747081507935706,44.3127078573474,27.36816619038998,94.15,94.15,52.25,75.05,99.35000000000001,99.35,90.25,99.4,100.0,100.0,100.0,100.0,99.74,99.74,97.0,99.2,94.15,94.15,52.25,75.05,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.15,94.15,52.25,75.05,99.35000000000001,99.35,90.25,99.4,100.0,100.0,100.0,100.0,99.74,99.74,97.0,99.2,94.15,94.15,52.25,75.05,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,fail_force_overload,False,False,True,False,False,485,385,0,8.780902862548828,48.52824401855469,0.979860130828066,0.979860130828066,-0.608255620431347,-0.608255620431347,0.0,1.0,1.0,61.1531170237663,61.24921810091578,0.11516145348318405,0.11114238663260971,1.7744756412088396,1.7706617978359578,1.330130242806994,1.330130242806994,44.3127078573474,27.36816619038998,94.12,94.12,51.74999999999999,74.95,98.09,98.09,73.25,97.6,100.0,100.0,100.0,100.0,99.76,99.76,97.25,99.2,94.12,94.12,51.74999999999999,74.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.12,94.12,51.74999999999999,74.95,98.09,98.09,73.25,97.6,100.0,100.0,100.0,100.0,99.76,99.76,97.25,99.2,94.12,94.12,51.74999999999999,74.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish,1,43000,success,True,True,False,False,False,3582,3482,0,12.398117065429688,48.528404235839844,0.6715087471857443,0.6715087471857443,-0.15341154291980397,-0.15341154291980397,0.0,1.0,1.0,62.170127599199944,70.63818674157301,0.10728406592497904,0.07724607563405213,0.8549422165860483,0.6768882292104299,0.33476548126852135,0.2418198181493566,44.26530133100315,28.78452557066512,96.6,96.6,66.0,87.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.8,99.8,97.75,99.2,96.6,96.6,66.0,87.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.05,97.05,76.75,87.10000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.95,99.95,99.25,100.0,97.05,97.05,76.75,87.10000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,legacy_stress,0,43000,fail_max_passes,False,True,False,False,False,6118,6018,0,10.815207481384277,48.528404235839844,0.9629436072732994,0.9629436072732994,-0.9190413280493412,-0.9190413280493412,0.0,1.0,1.0,50.81371644148629,59.22115193427062,0.149775592312415,0.12407673038765117,2.3002187134624315,2.0759063943135523,1.8708405885261186,1.641969566142259,42.984431013826985,29.58280780078042,77.17,77.17,40.25,49.8,89.11,89.11,60.0,70.2,100.0,100.0,100.0,100.0,99.75,99.75,97.75,99.1,77.17,77.17,40.25,49.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,78.12,78.12,47.0,50.9,91.61,91.61,65.25,73.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,78.12,78.12,47.0,50.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish,1,43000,fail_max_passes,False,True,False,False,False,3508,3408,0,13.62169361114502,48.52778244018555,0.5632313274892053,0.3982301878157744,-0.11434253675814297,-0.11434253675814297,0.6217217787913341,0.5,0.5,62.170127599199944,69.8410608479348,0.10728406592497904,0.07651545979854342,0.8549422165860483,0.6765835781999459,0.33476548126852135,0.25590099778829206,44.277069040771146,28.19967732941288,96.6,96.6,66.0,87.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.8,99.8,97.75,99.2,96.6,96.6,66.0,87.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.04,97.04,76.5,87.10000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.94,99.94,99.25,99.85,97.04,97.04,76.5,87.10000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_defect,2,43000,fail_max_passes,False,True,False,False,False,3886,3786,0,12.4963960647583,48.529090881347656,0.6453225708121316,0.4118281594346739,-0.2977274350775957,-0.2977274350775957,0.6883685023160062,0.5,0.5,61.36151178148086,69.05067112772937,0.11197964278288595,0.08908237586737736,1.3164264159752306,1.156566624859374,0.8747081507935706,0.76203999267415,44.276825114358346,28.515831143613916,94.15,94.15,52.25,75.05,99.35000000000001,99.35,90.25,99.4,100.0,100.0,100.0,100.0,99.74,99.74,97.0,99.2,94.15,94.15,52.25,75.05,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.67,94.67,54.25,76.7,99.87,99.87,98.5,99.7,100.0,100.0,100.0,100.0,99.92999999999999,99.93,98.25,100.0,94.67,94.67,54.25,76.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,fail_max_passes,False,True,False,False,False,3886,3786,0,9.991928100585938,48.529090881347656,0.644854853256609,0.411684715135835,-0.2976015621151083,-0.2976015621151083,0.686309830159547,0.5,0.5,61.1531170237663,68.54031020649302,0.11516145348318405,0.09379892971591722,1.7744756412088396,1.5989239603095242,1.330130242806994,1.1919117916892323,44.27684851567469,28.519043157016068,94.12,94.12,51.74999999999999,74.95,98.09,98.09,73.25,97.6,100.0,100.0,100.0,100.0,99.76,99.76,97.25,99.2,94.12,94.12,51.74999999999999,74.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.55,94.55,52.25,76.75,98.66,98.66,81.0,98.2,100.0,100.0,100.0,100.0,99.92999999999999,99.93,98.5,100.0,94.55,94.55,52.25,76.75,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,legacy_stress,0,43000,fail_max_passes,False,True,False,False,False,6120,6020,0,10.978686332702637,48.52778244018555,0.949049689115506,0.4873883265941069,-0.9194315435377016,-0.9194315435377016,0.9633986928104575,0.5,0.5,50.81371644148629,58.620284299447285,0.149775592312415,0.12273325992041377,2.3002187134624315,2.0808176223566712,1.8708405885261186,1.650748966488075,43.04929175736399,28.83044347181696,77.17,77.17,40.25,49.8,89.11,89.11,60.0,70.2,100.0,100.0,100.0,100.0,99.75,99.75,97.75,99.1,77.17,77.17,40.25,49.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,77.92999999999999,77.93,46.0,50.5,91.35,91.35,64.5,73.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,77.92999999999999,77.93,46.0,50.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish,1,43000,success,True,True,False,False,False,3588,3488,0,10.681057929992676,53.346580505371094,0.6778754714145475,0.6778754714145475,-0.15587134413844767,-0.15587134413844767,0.0,1.0,1.0,62.170127599199944,70.6860338704044,0.10728406592497904,0.0774138820663192,0.8549422165860483,0.6778206683383761,0.33476548126852135,0.24113586354917238,44.26626666813992,28.810674141337365,96.6,96.6,66.0,87.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.8,99.8,97.75,99.2,96.6,96.6,66.0,87.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.05,97.05,76.75,87.10000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.95,99.95,99.25,100.0,97.05,97.05,76.75,87.10000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_defect,2,43000,fail_max_passes,False,True,False,False,False,3932,3832,0,10.783013343811035,53.346534729003906,0.7250758513527812,0.7250758513527812,-0.3176608245738328,-0.3176608245738328,0.0,1.0,1.0,61.36151178148086,69.73046054057602,0.11197964278288595,0.09199560403953017,1.3164264159752306,1.1586881961382987,0.8747081507935706,0.7472951366469726,44.266125399961155,29.205757296159934,94.15,94.15,52.25,75.05,99.35000000000001,99.35,90.25,99.4,100.0,100.0,100.0,100.0,99.74,99.74,97.0,99.2,94.15,94.15,52.25,75.05,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.71000000000001,94.71,54.75,76.85,99.89,99.89,98.75,99.7,100.0,100.0,100.0,100.0,99.94,99.94,98.5,100.0,94.71000000000001,94.71,54.75,76.85,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_stress,3,43000,fail_max_passes,False,True,False,False,False,3933,3833,0,10.954485893249512,53.346534729003906,0.7254448020250598,0.7254448020250598,-0.3181490713212816,-0.3181490713212816,0.0,1.0,1.0,61.1531170237663,69.18871347696931,0.11516145348318405,0.09672931622635045,1.7744756412088396,1.6007763822275962,1.330130242806994,1.1733391910513737,44.26617227381304,29.20436445823323,94.12,94.12,51.74999999999999,74.95,98.09,98.09,73.25,97.6,100.0,100.0,100.0,100.0,99.76,99.76,97.25,99.2,94.12,94.12,51.74999999999999,74.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.57,94.57,52.75,76.75,98.81,98.81,83.0,98.5,100.0,100.0,100.0,100.0,99.94,99.94,98.75,100.0,94.57,94.57,52.75,76.75,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,legacy_stress,0,43000,fail_max_passes,False,True,False,False,False,6126,6026,0,9.811803817749023,53.346580505371094,0.9642529131986329,0.9642529131986329,-0.9204314251813747,-0.9204314251813747,0.0,1.0,1.0,50.81371644148629,59.24589395661089,0.149775592312415,0.12403102413072131,2.3002187134624315,2.076904590792397,1.8708405885261186,1.6420711355055388,42.98383394412258,29.587374231327125,77.17,77.17,40.25,49.8,89.11,89.11,60.0,70.2,100.0,100.0,100.0,100.0,99.75,99.75,97.75,99.1,77.17,77.17,40.25,49.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,78.12,78.12,47.0,50.9,91.61,91.61,65.25,73.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,78.12,78.12,47.0,50.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,sphere,same_xx,factory_prepolish,1,43000,fail_max_passes,False,True,False,False,False,3503,3403,0,11.905166625976562,53.34669494628906,0.5613733693242685,0.3971462493096118,-0.11119103194231685,-0.11119103194231685,0.6291749928632601,0.5,0.5,62.170127599199944,69.83313254789708,0.10728406592497904,0.07657268833744997,0.8549422165860483,0.6772380914465381,0.33476548126852135,0.2560318821124652,44.2772347477628,28.21525268850763,96.6,96.6,66.0,87.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.8,99.8,97.75,99.2,96.6,96.6,66.0,87.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.04,97.04,76.5,87.10000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.94,99.94,99.25,99.85,97.04,97.04,76.5,87.10000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,sphere,same_xx,factory_prepolish_deep_defect,2,43000,fail_max_passes,False,True,False,False,False,3880,3780,0,8.093358039855957,53.34675598144531,0.6442654438144,0.4104764791858411,-0.29503579799604324,-0.29503579799604324,0.6904639175257732,0.5,0.5,61.36151178148086,69.03062001975633,0.11197964278288595,0.08914191552358948,1.3164264159752306,1.1570770740522034,0.8747081507935706,0.7622283938296083,44.2771921699058,28.51712139371027,94.15,94.15,52.25,75.05,99.35000000000001,99.35,90.25,99.4,100.0,100.0,100.0,100.0,99.74,99.74,97.0,99.2,94.15,94.15,52.25,75.05,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.67999999999999,94.68,54.25,76.85,99.87,99.87,98.5,99.7,100.0,100.0,100.0,100.0,99.92999999999999,99.93,98.25,100.0,94.67999999999999,94.68,54.25,76.85,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,sphere,same_xx,factory_prepolish_deep_stress,3,43000,fail_max_passes,False,True,False,False,False,3882,3782,0,11.395689010620117,53.34675598144531,0.6446135256214893,0.41057992753050243,-0.2958532389894412,-0.2958532389894412,0.6921689850592478,0.5,0.5,61.1531170237663,68.53146501048646,0.11516145348318405,0.09386100284675043,1.7744756412088396,1.5994553348123743,1.330130242806994,1.192234000066224,44.27721101822823,28.521883779116198,94.12,94.12,51.74999999999999,74.95,98.09,98.09,73.25,97.6,100.0,100.0,100.0,100.0,99.76,99.76,97.25,99.2,94.12,94.12,51.74999999999999,74.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.55,94.55,52.25,76.75,98.66,98.66,81.0,98.2,100.0,100.0,100.0,100.0,99.92,99.92,98.5,99.85,94.55,94.55,52.25,76.75,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,sphere,same_xx,legacy_stress,0,43000,fail_max_passes,False,True,False,False,False,6125,6025,0,8.697013854980469,53.34669494628906,0.9524457080692661,0.4872926459008334,-0.9202081828628268,-0.9202081828628268,0.966530612244898,0.5,0.5,50.81371644148629,58.642073770061124,0.149775592312415,0.12275263437836384,2.3002187134624315,2.0815990907967334,1.8708405885261186,1.6508841563450378,43.04912448227381,28.832547865811332,77.17,77.17,40.25,49.8,89.11,89.11,60.0,70.2,100.0,100.0,100.0,100.0,99.75,99.75,97.75,99.1,77.17,77.17,40.25,49.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,77.91,77.91,45.75,50.5,91.36,91.36,64.5,73.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,77.91,77.91,45.75,50.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,freeform,same_xx,factory_prepolish_deep_defect,2,43000,fail_force_overload,False,False,True,False,False,668,568,0,14.18118953704834,88.2453384399414,0.9375805940345198,0.9375805940345198,-0.5437680335358499,-0.5437680335358499,0.0,1.0,1.0,61.36151178148086,61.73195425124085,0.11197964278288595,0.10683408844313604,1.3164264159752306,1.325539750278383,0.8747081507935706,0.8747081507935706,44.31265922498348,27.81291641475638,94.15,94.15,52.25,75.05,99.35000000000001,99.35,90.25,99.4,100.0,100.0,100.0,100.0,99.74,99.74,97.0,99.2,94.15,94.15,52.25,75.05,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.15,94.15,52.25,75.05,99.35000000000001,99.35,90.25,99.4,100.0,100.0,100.0,100.0,99.74,99.74,97.0,99.2,94.15,94.15,52.25,75.05,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,freeform,same_xx,factory_prepolish_deep_stress,3,43000,fail_force_overload,False,False,True,False,False,668,568,0,14.18118953704834,88.2453384399414,0.9375805940345198,0.9375805940345198,-0.5437680335358499,-0.5437680335358499,0.0,1.0,1.0,61.1531170237663,61.52355949352629,0.11516145348318405,0.11010229739037988,1.7744756412088396,1.7887328589183955,1.330130242806994,1.330130242806994,44.31265922498348,27.81291641475638,94.12,94.12,51.74999999999999,74.95,98.09,98.09,73.25,97.6,100.0,100.0,100.0,100.0,99.76,99.76,97.25,99.2,94.12,94.12,51.74999999999999,74.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.12,94.12,51.74999999999999,74.95,98.09,98.09,73.25,97.6,100.0,100.0,100.0,100.0,99.76,99.76,97.25,99.2,94.12,94.12,51.74999999999999,74.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,freeform,same_xx,factory_prepolish,1,43000,success,True,True,False,False,False,3583,3483,0,13.237095832824707,88.24533081054688,0.6673595216411171,0.6673595216411171,-0.15389046556218322,-0.15389046556218322,0.0,1.0,1.0,62.170127599199944,70.63763127106338,0.10728406592497904,0.0767322240938202,0.8549422165860483,0.6739427993812641,0.33476548126852135,0.24340518791299037,44.26858277384814,28.769230002472717,96.6,96.6,66.0,87.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.8,99.8,97.75,99.2,96.6,96.6,66.0,87.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.05,97.05,76.75,87.10000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.95,99.95,99.25,100.0,97.05,97.05,76.75,87.10000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,freeform,same_xx,legacy_stress,0,43000,fail_max_passes,False,True,False,False,False,6108,6008,0,12.329938888549805,88.24533081054688,0.9593898238078706,0.9593898238078706,-0.9171960423508392,-0.9171960423508392,0.0,1.0,1.0,50.81371644148629,59.19715367189327,0.149775592312415,0.12430342023106862,2.3002187134624315,2.0793706490213575,1.8708405885261186,1.6418665240690702,42.986793075296895,29.604718099863593,77.17,77.17,40.25,49.8,89.11,89.11,60.0,70.2,100.0,100.0,100.0,100.0,99.75,99.75,97.75,99.1,77.17,77.17,40.25,49.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,78.13,78.13,47.0,50.9,91.60000000000001,91.6,65.25,73.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,78.13,78.13,47.0,50.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,freeform,same_xx,factory_prepolish,1,43000,fail_max_passes,False,True,False,False,False,3526,3426,0,10.168654441833496,88.24533081054688,0.5695301026034038,0.40218871679543705,-0.1239966170569661,-0.1239966170569661,0.6049347702779353,0.5,0.5,62.170127599199944,69.94833622404964,0.10728406592497904,0.0765231901724357,0.8549422165860483,0.6775728223645223,0.33476548126852135,0.2559905841838754,44.27687464456873,28.192091562859417,96.6,96.6,66.0,87.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.8,99.8,97.75,99.2,96.6,96.6,66.0,87.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.05,97.05,76.75,87.10000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.94,99.94,99.25,99.85,97.05,97.05,76.75,87.10000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,freeform,same_xx,factory_prepolish_deep_defect,2,43000,fail_max_passes,False,True,False,False,False,3903,3803,0,12.875746726989746,88.2453384399414,0.6501894617711401,0.41510744899121915,-0.3049574744413518,-0.3049574744413518,0.6730719959005893,0.5,0.5,61.36151178148086,69.17003103850334,0.11197964278288595,0.08894413396037493,1.3164264159752306,1.1563888774226272,0.8747081507935706,0.7625656154390563,44.27746359530741,28.530365387266034,94.15,94.15,52.25,75.05,99.35000000000001,99.35,90.25,99.4,100.0,100.0,100.0,100.0,99.74,99.74,97.0,99.2,94.15,94.15,52.25,75.05,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.67,94.67,54.25,76.7,99.87,99.87,98.5,99.7,100.0,100.0,100.0,100.0,99.92999999999999,99.93,98.25,100.0,94.67,94.67,54.25,76.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,freeform,same_xx,factory_prepolish_deep_stress,3,43000,fail_max_passes,False,True,False,False,False,3903,3803,0,11.805041313171387,88.2453384399414,0.6494500478211807,0.4146441737394622,-0.3048383849270903,-0.3048383849270903,0.6676915193440943,0.5,0.5,61.1531170237663,68.67773124198749,0.11516145348318405,0.09368752391117559,1.7744756412088396,1.59817060916974,1.330130242806994,1.1919060831202613,44.27750990201509,28.529865616935872,94.12,94.12,51.74999999999999,74.95,98.09,98.09,73.25,97.6,100.0,100.0,100.0,100.0,99.76,99.76,97.25,99.2,94.12,94.12,51.74999999999999,74.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.54,94.54,52.25,76.6,98.66,98.66,81.0,98.2,100.0,100.0,100.0,100.0,99.92999999999999,99.93,98.5,100.0,94.54,94.54,52.25,76.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,freeform,same_xx,legacy_stress,0,43000,fail_max_passes,False,True,False,False,False,6111,6011,0,12.305182456970215,88.24533081054688,0.9434638976492384,0.48725569928883333,-0.9178109649362141,-0.9178109649362141,0.9594174439535265,0.5,0.5,50.81371644148629,58.61012673447886,0.149775592312415,0.12284952478625032,2.3002187134624315,2.0825581436080745,1.8708405885261186,1.6505569027818403,43.04867518385232,28.849722819817096,77.17,77.17,40.25,49.8,89.11,89.11,60.0,70.2,100.0,100.0,100.0,100.0,99.75,99.75,97.75,99.1,77.17,77.17,40.25,49.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,77.89,77.89,45.75,50.5,91.36999999999999,91.37,64.5,73.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,77.89,77.89,45.75,50.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
